CPT,FLEX1,FLEX2,FLEX3,FLEX4,FLEX5
Xavier Worthy,DeVonta Smith,Eagles,Jake Elliott,Jalen Hurts,Patrick Mahomes
Xavier Worthy,DeVonta Smith,Jake Elliott,Jalen Hurts,Noah Gray,Patrick Mahomes
Xavier Worthy,A.J. Brown,Jake Elliott,Jalen Hurts,Noah Gray,Patrick Mahomes
Xavier Worthy,A.J. Brown,Eagles,Jalen Hurts,Noah Gray,Patrick Mahomes
Xavier Worthy,A.J. Brown,DeVonta Smith,Jalen Hurts,Johnny Wilson,Patrick Mahomes
DeVonta Smith,Chiefs,Jake Elliott,Jalen Hurts,Patrick Mahomes,Xavier Worthy
Xavier Worthy,A.J. Brown,Eagles,Jahan Dotson,Jalen Hurts,Saquon Barkley
Patrick Mahomes,Jake Elliott,Jalen Hurts,JuJu Smith-Schuster,Travis Kelce,Xavier Worthy
Jalen Hurts,Dallas Goedert,Hollywood Brown,Jake Elliott,Patrick Mahomes,Xavier Worthy
Jalen Hurts,Dallas Goedert,DeVonta Smith,Jahan Dotson,Patrick Mahomes,Xavier Worthy
DeVonta Smith,DeAndre Hopkins,Hollywood Brown,Jalen Hurts,Patrick Mahomes,Xavier Worthy
Jalen Hurts,Dallas Goedert,DeAndre Hopkins,DeVonta Smith,Eagles,Xavier Worthy
Xavier Worthy,Chiefs,DeVonta Smith,Harrison Butker,Jalen Hurts,Patrick Mahomes
A.J. Brown,Eagles,Jalen Hurts,Noah Gray,Patrick Mahomes,Xavier Worthy
Patrick Mahomes,DeAndre Hopkins,Jalen Hurts,JuJu Smith-Schuster,Travis Kelce,Xavier Worthy
Xavier Worthy,Dallas Goedert,Eagles,Hollywood Brown,Jalen Hurts,Saquon Barkley
Patrick Mahomes,DeVonta Smith,Hollywood Brown,Jalen Hurts,Kenneth Gainwell,Xavier Worthy
DeVonta Smith,Eagles,Jalen Hurts,Kenneth Gainwell,Saquon Barkley,Xavier Worthy
Xavier Worthy,Dallas Goedert,Hollywood Brown,Jake Elliott,Patrick Mahomes,Saquon Barkley
DeVonta Smith,Jalen Hurts,Patrick Mahomes,Samaje Perine,Travis Kelce,Xavier Worthy
Xavier Worthy,A.J. Brown,Harrison Butker,Jalen Hurts,Noah Gray,Patrick Mahomes
Patrick Mahomes,DeAndre Hopkins,Jalen Hurts,Noah Gray,Travis Kelce,Xavier Worthy
Patrick Mahomes,DeVonta Smith,Isiah Pacheco,Jalen Hurts,Kenneth Gainwell,Xavier Worthy
Patrick Mahomes,Jalen Hurts,JuJu Smith-Schuster,Samaje Perine,Saquon Barkley,Xavier Worthy
Jalen Hurts,Noah Gray,Patrick Mahomes,Samaje Perine,Saquon Barkley,Xavier Worthy
Patrick Mahomes,A.J. Brown,Jalen Hurts,JuJu Smith-Schuster,Noah Gray,Xavier Worthy
Jalen Hurts,Eagles,Grant Calcaterra,Saquon Barkley,Travis Kelce,Xavier Worthy
