CPT,FLEX1,FLEX2,FLEX3,FLEX4,FLEX5
Xavier Worthy,DeVonta Smith,Eagles,Jake Elliott,Jalen Hurts,Patrick Mahomes
Jalen Hurts,Dallas Goedert,Eagles,Jake Elliott,Patrick Mahomes,Xavier Worthy
Jalen Hurts,A.J. Brown,Eagles,Jahan Dotson,Patrick Mahomes,Xavier Worthy
Xavier Worthy,Eagles,Jalen Hurts,Kenneth Gainwell,Patrick Mahomes,Travis Kelce
Patrick Mahomes,Jake Elliott,Jalen Hurts,JuJu Smith-Schuster,Travis Kelce,Xavier Worthy
Xavier Worthy,Dallas Goedert,Jahan Dotson,Jalen Hurts,Patrick Mahomes,Travis Kelce
Jalen Hurts,DeVonta Smith,JuJu Smith-Schuster,Kareem Hunt,Patrick Mahomes,Xavier Worthy
Jalen Hurts,Dallas Goedert,DeVonta Smith,Patrick Mahomes,Samaje Perine,Xavier Worthy
Xavier Worthy,A.J. Brown,Chiefs,Jalen Hurts,Noah Gray,Patrick Mahomes
DeVonta Smith,Jake Elliott,Jalen Hurts,Noah Gray,Saquon Barkley,Xavier Worthy
Dallas Goedert,DeAndre Hopkins,DeVonta Smith,Jalen Hurts,Patrick Mahomes,Xavier Worthy
Jalen Hurts,Dallas Goedert,DeAndre Hopkins,Hollywood Brown,Patrick Mahomes,Xavier Worthy
Xavier Worthy,Chiefs,Dallas Goedert,Jake Elliott,Patrick Mahomes,Saquon Barkley
Patrick Mahomes,Jalen Hurts,JuJu Smith-Schuster,Samaje Perine,Saquon Barkley,Xavier Worthy
Patrick Mahomes,A.J. Brown,Dallas Goedert,Jalen Hurts,Justin Watson,Xavier Worthy
Xavier Worthy,A.J. Brown,Chiefs,Eagles,Patrick Mahomes,Travis Kelce
Jalen Hurts,Dallas Goedert,Jake Elliott,Noah Gray,Saquon Barkley,Xavier Worthy
Patrick Mahomes,A.J. Brown,Grant Calcaterra,Hollywood Brown,Jalen Hurts,Xavier Worthy
