CPT,FLEX1,FLEX2,FLEX3,FLEX4,FLEX5
Xavier Worthy,DeAndre Hopkins,DeVonta Smith,Jake Elliott,Jalen Hurts,Patrick Mahomes
Xavier Worthy,Dallas Goedert,DeAndre Hopkins,DeVonta Smith,Jalen Hurts,Patrick Mahomes
Xavier Worthy,A.J. Brown,DeVonta Smith,Jalen Hurts,Justin Watson,Patrick Mahomes
Xavier Worthy,Jahan Dotson,Jalen Hurts,JuJu Smith-Schuster,Patrick Mahomes,Saquon Barkley
Patrick Mahomes,Jake Elliott,Jalen Hurts,JuJu Smith-Schuster,Travis Kelce,Xavier Worthy
Xavier Worthy,DeAndre Hopkins,Harrison Butker,Jake Elliott,Jalen Hurts,Saquon Barkley
Xavier Worthy,A.J. Brown,DeVonta Smith,Harrison Butker,Jake Elliott,Patrick Mahomes
Xavier Worthy,Jalen Hurts,JuJu Smith-Schuster,Kenneth Gainwell,Patrick Mahomes,Saquon Barkley
Xavier Worthy,A.J. Brown,Harrison Butker,Jalen Hurts,JuJu Smith-Schuster,Patrick Mahomes
Jalen Hurts,A.J. Brown,Eagles,Nikko Remigio,Saquon Barkley,Xavier Worthy
DeVonta Smith,Jalen Hurts,Justin Watson,Patrick Mahomes,Travis Kelce,Xavier Worthy
Jalen Hurts,A.J. Brown,Dallas Goedert,Justin Watson,Patrick Mahomes,Xavier Worthy
Patrick Mahomes,Dallas Goedert,DeVonta Smith,Jake Elliott,Travis Kelce,Xavier Worthy
Jalen Hurts,Noah Gray,Patrick Mahomes,Samaje Perine,Saquon Barkley,Xavier Worthy
Patrick Mahomes,DeVonta Smith,Hollywood Brown,Jake Elliott,Travis Kelce,Xavier Worthy
Travis Kelce,DeAndre Hopkins,DeVonta Smith,Jake Elliott,Patrick Mahomes,Xavier Worthy
Jalen Hurts,Hollywood Brown,JuJu Smith-Schuster,Patrick Mahomes,Travis Kelce,Xavier Worthy
Xavier Worthy,Harrison Butker,Hollywood Brown,Jake Elliott,Patrick Mahomes,Saquon Barkley
DeVonta Smith,Harrison Butker,Hollywood Brown,Jalen Hurts,Patrick Mahomes,Xavier Worthy
Saquon Barkley,Jalen Hurts,JuJu Smith-Schuster,Patrick Mahomes,Samaje Perine,Xavier Worthy
JuJu Smith-Schuster,A.J. Brown,Jalen Hurts,Patrick Mahomes,Travis Kelce,Xavier Worthy
Patrick Mahomes,Hollywood Brown,Jalen Hurts,Nikko Remigio,Travis Kelce,Xavier Worthy
A.J. Brown,Hollywood Brown,Jalen Hurts,Patrick Mahomes,Samaje Perine,Xavier Worthy
Saquon Barkley,Dallas Goedert,Jake Elliott,Jalen Hurts,Noah Gray,Xavier Worthy
Xavier Worthy,A.J. Brown,DeAndre Hopkins,Harrison Butker,Patrick Mahomes,Travis Kelce
Patrick Mahomes,Jalen Hurts,Kareem Hunt,Nikko Remigio,Travis Kelce,Xavier Worthy
Xavier Worthy,A.J. Brown,Grant Calcaterra,Harrison Butker,Jalen Hurts,Saquon Barkley
