CPT,FLEX1,FLEX2,FLEX3,FLEX4,FLEX5
Patrick Mahomes,A.J. Brown,Jake Elliott,Jalen Hurts,JuJu Smith-Schuster,Xavier Worthy
DeVonta Smith,Isiah Pacheco,Jake Elliott,Jalen Hurts,Patrick Mahomes,Xavier Worthy
Xavier Worthy,DeAndre Hopkins,Grant Calcaterra,Jalen Hurts,Patrick Mahomes,Saquon Barkley
Xavier Worthy,Jahan Dotson,Jalen Hurts,Kenneth Gainwell,Patrick Mahomes,Saquon Barkley
DeVonta Smith,Dallas Goedert,DeAndre Hopkins,Jalen Hurts,Patrick Mahomes,Xavier Worthy
DeVonta Smith,A.J. Brown,Jalen Hurts,Justin Watson,Patrick Mahomes,Xavier Worthy
Xavier Worthy,A.J. Brown,Jake Elliott,Patrick Mahomes,Samaje Perine,Saquon Barkley
Saquon Barkley,DeVonta Smith,Eagles,Jahan Dotson,Jalen Hurts,Xavier Worthy
Xavier Worthy,Hollywood Brown,Jalen Hurts,Nikko Remigio,Patrick Mahomes,Saquon Barkley
Xavier Worthy,DeVonta Smith,Jake Elliott,Kareem Hunt,Patrick Mahomes,Travis Kelce
DeVonta Smith,Eagles,Jalen Hurts,Kenneth Gainwell,Saquon Barkley,Xavier Worthy
DeAndre Hopkins,A.J. Brown,Chiefs,Jalen Hurts,Patrick Mahomes,Xavier Worthy
Xavier Worthy,Eagles,Noah Gray,Patrick Mahomes,Saquon Barkley,Travis Kelce
DeVonta Smith,Chiefs,Eagles,Patrick Mahomes,Saquon Barkley,Xavier Worthy
DeVonta Smith,Eagles,Jake Elliott,Jalen Hurts,Patrick Mahomes,Travis Kelce
Patrick Mahomes,DeVonta Smith,Hollywood Brown,Jake Elliott,Travis Kelce,Xavier Worthy
Patrick Mahomes,Dallas Goedert,Jahan Dotson,Jalen Hurts,Travis Kelce,Xavier Worthy
Xavier Worthy,Dallas Goedert,DeVonta Smith,JuJu Smith-Schuster,Patrick Mahomes,Saquon Barkley
A.J. Brown,DeVonta Smith,Harrison Butker,Jake Elliott,Jalen Hurts,Xavier Worthy
Xavier Worthy,A.J. Brown,Jahan Dotson,Jalen Hurts,Kenneth Gainwell,Saquon Barkley
Jalen Hurts,DeVonta Smith,Isiah Pacheco,Jahan Dotson,Saquon Barkley,Xavier Worthy
A.J. Brown,Eagles,Grant Calcaterra,Jalen Hurts,Saquon Barkley,Xavier Worthy
Xavier Worthy,A.J. Brown,Dallas Goedert,Jalen Hurts,Nikko Remigio,Saquon Barkley
Jalen Hurts,Dallas Goedert,DeVonta Smith,Samaje Perine,Saquon Barkley,Xavier Worthy
Xavier Worthy,A.J. Brown,Chiefs,JuJu Smith-Schuster,Patrick Mahomes,Saquon Barkley
Dallas Goedert,A.J. Brown,Jalen Hurts,JuJu Smith-Schuster,Patrick Mahomes,Xavier Worthy
A.J. Brown,Harrison Butker,Jalen Hurts,JuJu Smith-Schuster,Patrick Mahomes,Xavier Worthy
Saquon Barkley,A.J. Brown,Eagles,Hollywood Brown,Jake Elliott,Xavier Worthy
DeVonta Smith,Jake Elliott,Jalen Hurts,Patrick Mahomes,Samaje Perine,Saquon Barkley
Xavier Worthy,Isiah Pacheco,Jahan Dotson,Patrick Mahomes,Saquon Barkley,Travis Kelce
Xavier Worthy,Chiefs,DeAndre Hopkins,Patrick Mahomes,Samaje Perine,Saquon Barkley
