CPT,FLEX1,FLEX2,FLEX3,FLEX4,FLEX5
A.J. Brown,DeVonta Smith,Eagles,Jake Elliott,Jalen Hurts,Xavier Worthy
DeVonta Smith,Dallas Goedert,Eagles,Jalen Hurts,Patrick Mahomes,Xavier Worthy
Xavier Worthy,Jahan Dotson,Jalen Hurts,JuJu Smith-Schuster,Patrick Mahomes,Saquon Barkley
Patrick Mahomes,A.J. Brown,DeAndre Hopkins,Jalen Hurts,JuJu Smith-Schuster,Xavier Worthy
Xavier Worthy,Jalen Hurts,JuJu Smith-Schuster,Noah Gray,Patrick Mahomes,Saquon Barkley
Saquon Barkley,Eagles,Jake Elliott,Jalen Hurts,Noah Gray,Xavier Worthy
Patrick Mahomes,DeAndre Hopkins,Jalen Hurts,JuJu Smith-Schuster,Travis Kelce,Xavier Worthy
A.J. Brown,DeAndre Hopkins,Jalen Hurts,JuJu Smith-Schuster,Patrick Mahomes,Xavier Worthy
Eagles,A.J. Brown,Jalen Hurts,JuJu Smith-Schuster,Saquon Barkley,Xavier Worthy
Jalen Hurts,A.J. Brown,Dallas Goedert,Hollywood Brown,Jake Elliott,Xavier Worthy
Patrick Mahomes,DeAndre Hopkins,DeVonta Smith,Noah Gray,Saquon Barkley,Xavier Worthy
Saquon Barkley,Jalen Hurts,JuJu Smith-Schuster,Justin Watson,Patrick Mahomes,Xavier Worthy
Saquon Barkley,Dallas Goedert,Eagles,Jahan Dotson,Jalen Hurts,Xavier Worthy
Xavier Worthy,DeVonta Smith,Isiah Pacheco,Noah Gray,Patrick Mahomes,Saquon Barkley
Patrick Mahomes,A.J. Brown,Jake Elliott,Noah Gray,Travis Kelce,Xavier Worthy
Saquon Barkley,DeVonta Smith,Eagles,Jake Elliott,Kareem Hunt,Xavier Worthy
Saquon Barkley,DeAndre Hopkins,DeVonta Smith,Eagles,Jake Elliott,Jalen Hurts
Patrick Mahomes,Chiefs,Jalen Hurts,Noah Gray,Travis Kelce,Xavier Worthy
Jalen Hurts,DeVonta Smith,Eagles,Isiah Pacheco,Jake Elliott,Saquon Barkley
