CPT,FLEX1,FLEX2,FLEX3,FLEX4,FLEX5
Xavier Worthy,DeVonta Smith,Hollywood Brown,Jake Elliott,Jalen Hurts,Patrick Mahomes
Xavier Worthy,A.J. Brown,DeVonta Smith,Jalen Hurts,Justin Watson,Patrick Mahomes
Patrick Mahomes,A.J. Brown,Jake Elliott,Jalen Hurts,JuJu Smith-Schuster,Xavier Worthy
Xavier Worthy,A.J. Brown,DeVonta Smith,Eagles,Jalen Hurts,Kareem Hunt
Xavier Worthy,A.J. Brown,Hollywood Brown,Jalen Hurts,JuJu Smith-Schuster,Patrick Mahomes
DeVonta Smith,A.J. Brown,Jalen Hurts,Johnny Wilson,Patrick Mahomes,Xavier Worthy
Xavier Worthy,A.J. Brown,Hollywood Brown,Jalen Hurts,Patrick Mahomes,Samaje Perine
Jalen Hurts,DeVonta Smith,Hollywood Brown,Patrick Mahomes,Samaje Perine,Xavier Worthy
Xavier Worthy,Eagles,JuJu Smith-Schuster,Patrick Mahomes,Saquon Barkley,Travis Kelce
Xavier Worthy,Harrison Butker,Jalen Hurts,Nikko Remigio,Patrick Mahomes,Saquon Barkley
Patrick Mahomes,DeVonta Smith,Hollywood Brown,Jalen Hurts,Kenneth Gainwell,Xavier Worthy
Xavier Worthy,Dallas Goedert,DeVonta Smith,Jahan Dotson,Patrick Mahomes,Saquon Barkley
Patrick Mahomes,Dallas Goedert,DeVonta Smith,Jake Elliott,Travis Kelce,Xavier Worthy
Xavier Worthy,Jalen Hurts,JuJu Smith-Schuster,Kareem Hunt,Patrick Mahomes,Travis Kelce
Jalen Hurts,A.J. Brown,Dallas Goedert,Grant Calcaterra,Patrick Mahomes,Xavier Worthy
Xavier Worthy,Dallas Goedert,DeVonta Smith,JuJu Smith-Schuster,Patrick Mahomes,Saquon Barkley
Xavier Worthy,A.J. Brown,Chiefs,DeVonta Smith,Jalen Hurts,Kareem Hunt
Jalen Hurts,A.J. Brown,Eagles,Kenneth Gainwell,Travis Kelce,Xavier Worthy
Jalen Hurts,Isiah Pacheco,JuJu Smith-Schuster,Patrick Mahomes,Travis Kelce,Xavier Worthy
