CPT,FLEX1,FLEX2,FLEX3,FLEX4,FLEX5
Xavier Worthy,DeVonta Smith,Hollywood Brown,Jake Elliott,Jalen Hurts,Patrick Mahomes
Xavier Worthy,A.J. Brown,DeVonta Smith,Jalen Hurts,Justin Watson,Patrick Mahomes
Jalen Hurts,A.J. Brown,Jake Elliott,JuJu Smith-Schuster,Patrick Mahomes,Xavier Worthy
Xavier Worthy,A.J. Brown,DeVonta Smith,Jalen Hurts,Nikko Remigio,Patrick Mahomes
Xavier Worthy,A.J. Brown,DeVonta Smith,Jalen Hurts,Parris Campbell,Patrick Mahomes
Xavier Worthy,DeVonta Smith,Jalen Hurts,Patrick Mahomes,Samaje Perine,Travis Kelce
Jalen Hurts,DeVonta Smith,Jake Elliott,JuJu Smith-Schuster,Saquon Barkley,Xavier Worthy
A.J. Brown,Jake Elliott,Jalen Hurts,JuJu Smith-Schuster,Patrick Mahomes,Xavier Worthy
Xavier Worthy,A.J. Brown,Jake Elliott,Jalen Hurts,Samaje Perine,Saquon Barkley
Jalen Hurts,A.J. Brown,DeAndre Hopkins,JuJu Smith-Schuster,Patrick Mahomes,Xavier Worthy
Patrick Mahomes,Dallas Goedert,Hollywood Brown,Jake Elliott,Jalen Hurts,Xavier Worthy
Xavier Worthy,A.J. Brown,Dallas Goedert,Jalen Hurts,JuJu Smith-Schuster,Patrick Mahomes
A.J. Brown,Jake Elliott,Jalen Hurts,Patrick Mahomes,Samaje Perine,Xavier Worthy
Xavier Worthy,E.J. Jenkins,Hollywood Brown,Jalen Hurts,Patrick Mahomes,Saquon Barkley
Xavier Worthy,Hollywood Brown,Jalen Hurts,Parris Campbell,Patrick Mahomes,Saquon Barkley
Xavier Worthy,A.J. Brown,Dallas Goedert,Jalen Hurts,Patrick Mahomes,Samaje Perine
Patrick Mahomes,DeVonta Smith,Jalen Hurts,Nikko Remigio,Travis Kelce,Xavier Worthy
Saquon Barkley,DeVonta Smith,Eagles,Jalen Hurts,JuJu Smith-Schuster,Xavier Worthy
Xavier Worthy,A.J. Brown,Isiah Pacheco,Jalen Hurts,Noah Gray,Patrick Mahomes
