CPT,FLEX1,FLEX2,FLEX3,FLEX4,FLEX5
Xavier Worthy,Chiefs,DeVonta Smith,Eagles,Patrick Mahomes,Saquon Barkley
DeVonta Smith,Chiefs,Eagles,Jalen Hurts,Saquon Barkley,Xavier Worthy
Patrick Mahomes,Chiefs,DeVonta Smith,Isiah Pacheco,Jalen Hurts,Xavier Worthy
DeVonta Smith,Jalen Hurts,Parris Campbell,Patrick Mahomes,Travis Kelce,Xavier Worthy
Xavier Worthy,Jalen Hurts,JuJu Smith-Schuster,Kareem Hunt,Patrick Mahomes,Travis Kelce
Jalen Hurts,DeVonta Smith,Harrison Butker,Noah Gray,Patrick Mahomes,Xavier Worthy
DeVonta Smith,Eagles,Jake Elliott,Jalen Hurts,Patrick Mahomes,Travis Kelce
Patrick Mahomes,Dallas Goedert,Jahan Dotson,Jalen Hurts,Travis Kelce,Xavier Worthy
Hollywood Brown,Dallas Goedert,Jake Elliott,Jalen Hurts,Patrick Mahomes,Xavier Worthy
DeVonta Smith,Jalen Hurts,Kareem Hunt,Noah Gray,Patrick Mahomes,Xavier Worthy
DeVonta Smith,Harrison Butker,Hollywood Brown,Jalen Hurts,Patrick Mahomes,Xavier Worthy
Patrick Mahomes,Hollywood Brown,Jalen Hurts,JuJu Smith-Schuster,Travis Kelce,Xavier Worthy
Jalen Hurts,A.J. Brown,Harrison Butker,Nikko Remigio,Patrick Mahomes,Xavier Worthy
Dallas Goedert,DeVonta Smith,Hollywood Brown,Jalen Hurts,Patrick Mahomes,Xavier Worthy
JuJu Smith-Schuster,A.J. Brown,Jalen Hurts,Patrick Mahomes,Travis Kelce,Xavier Worthy
Patrick Mahomes,Dallas Goedert,Jalen Hurts,Samaje Perine,Travis Kelce,Xavier Worthy
Chiefs,Dallas Goedert,DeVonta Smith,Jalen Hurts,Patrick Mahomes,Xavier Worthy
Patrick Mahomes,Chiefs,Hollywood Brown,Jake Elliott,Saquon Barkley,Xavier Worthy
Dallas Goedert,Jalen Hurts,Justin Watson,Patrick Mahomes,Saquon Barkley,Xavier Worthy
Saquon Barkley,Jalen Hurts,Johnny Wilson,Kenneth Gainwell,Patrick Mahomes,Xavier Worthy
Patrick Mahomes,Hollywood Brown,Jalen Hurts,Nikko Remigio,Travis Kelce,Xavier Worthy
Dallas Goedert,DeVonta Smith,Harrison Butker,Jalen Hurts,Patrick Mahomes,Xavier Worthy
Dallas Goedert,A.J. Brown,Jalen Hurts,JuJu Smith-Schuster,Patrick Mahomes,Xavier Worthy
JuJu Smith-Schuster,Jalen Hurts,Kareem Hunt,Patrick Mahomes,Saquon Barkley,Xavier Worthy
Dallas Goedert,Carson Steele,Jalen Hurts,Patrick Mahomes,Saquon Barkley,Xavier Worthy
Dallas Goedert,Jalen Hurts,Johnny Wilson,Patrick Mahomes,Saquon Barkley,Xavier Worthy
Jalen Hurts,Chiefs,Isiah Pacheco,Kareem Hunt,Patrick Mahomes,Xavier Worthy
Hollywood Brown,Jalen Hurts,Patrick Mahomes,Samaje Perine,Saquon Barkley,Xavier Worthy
Dallas Goedert,A.J. Brown,Jalen Hurts,Noah Gray,Patrick Mahomes,Xavier Worthy
Patrick Mahomes,Dallas Goedert,Harrison Butker,Hollywood Brown,Jalen Hurts,Xavier Worthy
Noah Gray,Hollywood Brown,Jalen Hurts,Patrick Mahomes,Saquon Barkley,Xavier Worthy
Patrick Mahomes,Hollywood Brown,Jalen Hurts,Kareem Hunt,Noah Gray,Xavier Worthy
Xavier Worthy,A.J. Brown,Dallas Goedert,JuJu Smith-Schuster,Patrick Mahomes,Travis Kelce
Harrison Butker,Jalen Hurts,JuJu Smith-Schuster,Patrick Mahomes,Saquon Barkley,Xavier Worthy
Xavier Worthy,Chiefs,Isiah Pacheco,Jalen Hurts,Kareem Hunt,Saquon Barkley
JuJu Smith-Schuster,DeVonta Smith,Patrick Mahomes,Saquon Barkley,Travis Kelce,Xavier Worthy
