CPT,FLEX1,FLEX2,FLEX3,FLEX4,FLEX5
Xavier Worthy,DeVonta Smith,Eagles,Jake Elliott,Jalen Hurts,Patrick Mahomes
Jalen Hurts,Dallas Goedert,Eagles,Jake Elliott,Patrick Mahomes,Xavier Worthy
Xavier Worthy,Eagles,Hollywood Brown,Jake Elliott,Patrick Mahomes,Saquon Barkley
Xavier Worthy,DeVonta Smith,Jake Elliott,JuJu Smith-Schuster,Patrick Mahomes,Saquon Barkley
Dallas Goedert,DeVonta Smith,Eagles,Jalen Hurts,Patrick Mahomes,Xavier Worthy
Patrick Mahomes,Jake Elliott,Jalen Hurts,Samaje Perine,Travis Kelce,Xavier Worthy
A.J. Brown,Jake Elliott,Jalen Hurts,Patrick Mahomes,Samaje Perine,Xavier Worthy
Xavier Worthy,Dallas Goedert,DeAndre Hopkins,Hollywood Brown,Jalen Hurts,Patrick Mahomes
Xavier Worthy,Dallas Goedert,Jahan Dotson,Jalen Hurts,Patrick Mahomes,Travis Kelce
Xavier Worthy,A.J. Brown,Dallas Goedert,Grant Calcaterra,Jalen Hurts,Patrick Mahomes
Xavier Worthy,Jalen Hurts,Noah Gray,Patrick Mahomes,Samaje Perine,Saquon Barkley
Saquon Barkley,Eagles,Jake Elliott,Jalen Hurts,Noah Gray,Xavier Worthy
Jalen Hurts,Dallas Goedert,DeVonta Smith,Patrick Mahomes,Samaje Perine,Xavier Worthy
Patrick Mahomes,DeAndre Hopkins,Jalen Hurts,JuJu Smith-Schuster,Travis Kelce,Xavier Worthy
Dallas Goedert,Eagles,Jake Elliott,Jalen Hurts,Saquon Barkley,Xavier Worthy
Jalen Hurts,JuJu Smith-Schuster,Patrick Mahomes,Samaje Perine,Saquon Barkley,Xavier Worthy
Patrick Mahomes,DeVonta Smith,Hollywood Brown,Jalen Hurts,Samaje Perine,Xavier Worthy
Xavier Worthy,Chiefs,Dallas Goedert,Jake Elliott,Patrick Mahomes,Saquon Barkley
