PG,SG,SF,PF,C,G,F,UTIL
Brice Sensabaugh,Georges Niang,Jamal Murray,Josh Giddey,Kelly Oubre Jr.,Nikola Jokic,Quentin Grimes,Zach Collins
Andrew Wiggins,Anthony Edwards,Josh Giddey,Julian Phillips,Kyle Filipowski,Paul George,Tyrese Haliburton,Zach Collins
Cade Cunningham,Georges Niang,Josh Giddey,Kelly Oubre Jr.,Quentin Grimes,Tyler Herro,Zaccharie Risacher,Zach Collins
Jamal Murray,Josh Giddey,Kelly Oubre Jr.,Nic Claxton,Paul George,Tyler Herro,Zaccharie Risacher,Zach Collins
Aaron Gordon,Deni Avdija,Guerschon Yabusele,Ivica Zubac,James Harden,Josh Giddey,Quentin Grimes,Zach Collins
Aaron Gordon,Dyson Daniels,Isaiah Collier,James Harden,Josh Giddey,KJ Martin,Paul George,Zach Collins
Anthony Edwards,Josh Giddey,Julian Phillips,Kelly Oubre Jr.,Kyle Filipowski,Paul George,Trae Young,Zach Collins
Brice Sensabaugh,Georges Niang,Guerschon Yabusele,Jamal Murray,Kelly Oubre Jr.,Nikola Jokic,Tyrese Haliburton,Zach Collins
Aaron Gordon,Brice Sensabaugh,Johnny Juzang,Josh Giddey,Kelly Oubre Jr.,Shai Gilgeous-Alexander,Trae Young,Zach Collins
Bam Adebayo,Brice Sensabaugh,Jamal Murray,Josh Giddey,Kelly Oubre Jr.,Toumani Camara,Tyrese Haliburton,Zach Collins
Brice Sensabaugh,Jamal Murray,Kelly Oubre Jr.,Paul George,Quentin Grimes,Tyler Herro,Tyrese Haliburton,Zach Collins
Andrew Wiggins,Anfernee Simons,Georges Niang,James Harden,Josh Giddey,Kyle Filipowski,Paul George,Zach Collins
Georges Niang,Julian Phillips,Kelly Oubre Jr.,Nikola Jokic,Paul George,Toumani Camara,Tyler Herro,Zach Collins
Aaron Gordon,Jaden McDaniels,Johnny Juzang,Kelly Oubre Jr.,Nikola Jokic,Tyler Herro,Zaccharie Risacher,Zach Collins
Andrew Wiggins,Deni Avdija,Jalen Williams,Josh Giddey,Kyle Filipowski,Quentin Grimes,Tyrese Haliburton,Zach Collins
Deni Avdija,Guerschon Yabusele,Jamal Murray,Josh Giddey,Julian Phillips,Tyrese Haliburton,Tyrese Maxey,Zach Collins
