PG,SG,SF,PF,C,G,F,UTIL
Jamal Murray,Josh Giddey,Kelly Oubre Jr.,Matas Buzelis,Myles Turner,Paul George,Tyrese Haliburton,Zach Collins
Aaron Gordon,Andrew Wiggins,Coby White,Donovan Clingan,Josh Giddey,Paul George,Tyrese Haliburton,Zach Collins
Donovan Clingan,Jamal Murray,Josh Giddey,Kelly Oubre Jr.,Pascal Siakam,Trendon Watford,Tyrese Haliburton,Zach Collins
Aaron Gordon,Cameron Johnson,Coby White,Donovan Clingan,James Harden,Josh Giddey,Kelly Oubre Jr.,Zach Collins
Cameron Johnson,Coby White,Donovan Clingan,Josh Giddey,Paul George,Quentin Grimes,Tyrese Haliburton,Zach Collins
Donovan Clingan,Kelly Oubre Jr.,Kevin Huerter,Pascal Siakam,Paul George,Trae Young,Tyrese Haliburton,Zach Collins
Coby White,Josh Giddey,Kel'el Ware,Matas Buzelis,Paul George,Shaedon Sharpe,Tyrese Maxey,Zach Collins
Aaron Gordon,Coby White,Deni Avdija,Josh Giddey,Matas Buzelis,Paul George,Tyrese Maxey,Zach Collins
Coby White,Josh Giddey,Kelly Oubre Jr.,Lonzo Ball,Nic Claxton,Paul George,Tyrese Maxey,Zach Collins
Coby White,Jamal Murray,Johnny Juzang,Josh Giddey,Matas Buzelis,Paul George,Tyrese Maxey,Zach Collins
Cameron Johnson,Jamal Murray,James Harden,Jaylen Clark,Matas Buzelis,Myles Turner,Tyrese Haliburton,Zach Collins
Andrew Wiggins,Donovan Clingan,James Harden,Josh Giddey,Kelly Oubre Jr.,Lonzo Ball,Paul George,Zach Collins
Coby White,Jamal Murray,Josh Giddey,KJ Martin,Paul George,Richaun Holmes,Tyrese Maxey,Zach Collins
Deni Avdija,Jamal Murray,Johnny Juzang,Josh Giddey,Onyeka Okongwu,Paul George,Tyrese Haliburton,Zach Collins
Aaron Gordon,Bam Adebayo,Josh Giddey,Lonzo Ball,Paul George,Scoot Henderson,Tyrese Haliburton,Zach Collins
Coby White,Jamal Murray,Jerami Grant,Josh Giddey,Kelly Oubre Jr.,Richaun Holmes,Tyrese Maxey,Zach Collins
Coby White,Cody Williams,Jordan Poole,Josh Giddey,Matas Buzelis,Paul George,Tyrese Maxey,Zach Collins
Coby White,Jordan Poole,Josh Giddey,Matas Buzelis,Paul George,Svi Mykhailiuk,Tyrese Maxey,Zach Collins
Coby White,Georges Niang,James Harden,Johnny Juzang,Josh Giddey,Kelly Oubre Jr.,Tyrese Maxey,Zach Collins
Andrew Wiggins,Coby White,Jamal Murray,Josh Giddey,Kyle Filipowski,Matas Buzelis,Tyrese Maxey,Zach Collins
Coby White,Donovan Clingan,Josh Giddey,Kelly Oubre Jr.,Lonzo Ball,Paul George,Trae Young,Zach Collins
Cameron Johnson,Donovan Clingan,James Harden,Josh Giddey,Kelly Oubre Jr.,Lonzo Ball,Paul George,Zach Collins
Andrew Wiggins,Donovan Clingan,Guerschon Yabusele,James Harden,Josh Giddey,Kelly Oubre Jr.,Paul George,Zach Collins
