G1,G2,G3,G4,G5,G6
Akshay Bhatia,Jake Knapp,Justin Thomas,Scottie Scheffler,Si Woo Kim,Wyndham Clark
Andrew Novak,Kevin Yu,Max Homa,Rory McIlroy,Scottie Scheffler,Wyndham Clark
Jake Knapp,Lucas Glover,Max Homa,Rory McIlroy,Scottie Scheffler,Wyndham Clark
Austin Eckroat,Cameron Davis,Jake Knapp,Rory McIlroy,Scottie Scheffler,Wyndham Clark
Adam Scott,Austin Eckroat,Harris English,Scottie Scheffler,Shane Lowry,Wyndham Clark
Adam Scott,Akshay Bhatia,Andrew Novak,Justin Thomas,Rory McIlroy,Wyndham Clark
Akshay Bhatia,Corey Conners,Robert Macintyre,Sahith Theegala,Scottie Scheffler,Wyndham Clark
Adam Scott,Keegan Bradley,Max Greyserman,Scottie Scheffler,Will Zalatoris,Wyndham Clark
Andrew Novak,Austin Eckroat,Ludvig Aberg,Max Greyserman,Scottie Scheffler,Wyndham Clark
Daniel Berger,Justin Rose,Scottie Scheffler,Sungjae Im,Will Zalatoris,Wyndham Clark
Andrew Novak,Cameron Young,Corey Conners,Scottie Scheffler,Viktor Hovland,Will Zalatoris
Akshay Bhatia,Andrew Novak,Corey Conners,Sam Stevens,Scottie Scheffler,Tony Finau
Akshay Bhatia,Justin Thomas,Lucas Glover,Max Homa,Scottie Scheffler,Wyndham Clark
Jake Knapp,Justin Thomas,Robert Macintyre,Rory McIlroy,Sahith Theegala,Wyndham Clark
Adam Scott,Andrew Novak,Justin Thomas,Lucas Glover,Max Homa,Scottie Scheffler
Cameron Davis,Hideki Matsuyama,Sam Stevens,Scottie Scheffler,Tom Hoge,Wyndham Clark
Akshay Bhatia,Harris English,Jake Knapp,Kevin Yu,Rory McIlroy,Scottie Scheffler
Akshay Bhatia,Daniel Berger,Max Greyserman,Scottie Scheffler,Sungjae Im,Wyndham Clark
Gary Woodland,Justin Thomas,Scottie Scheffler,Si Woo Kim,Tom Hoge,Wyndham Clark
Adam Scott,Akshay Bhatia,Hideki Matsuyama,Rory McIlroy,Sahith Theegala,Wyndham Clark
Akshay Bhatia,Andrew Novak,Justin Rose,Kevin Yu,Rory McIlroy,Scottie Scheffler
Keegan Bradley,Rory McIlroy,Tony Finau,Viktor Hovland,Will Zalatoris,Wyndham Clark
Andrew Novak,Lucas Glover,Ludvig Aberg,Max Homa,Scottie Scheffler,Will Zalatoris
Akshay Bhatia,Justin Thomas,Sam Stevens,Sungjae Im,Tony Finau,Wyndham Clark
Justin Rose,Justin Thomas,Kevin Yu,Rory McIlroy,Sungjae Im,Wyndham Clark
Cameron Davis,Hideki Matsuyama,Jake Knapp,Max Greyserman,Sam Stevens,Scottie Scheffler
Adam Scott,Andrew Novak,Gary Woodland,Justin Rose,Ludvig Aberg,Scottie Scheffler
Adam Scott,Corey Conners,Harris English,Robert Macintyre,Scottie Scheffler,Si Woo Kim
Andrew Novak,Cameron Davis,Harris English,Max Greyserman,Scottie Scheffler,Shane Lowry
Austin Eckroat,Gary Woodland,Justin Thomas,Max Greyserman,Scottie Scheffler,Wyndham Clark
Adam Scott,Corey Conners,Daniel Berger,Robert Macintyre,Sahith Theegala,Scottie Scheffler
Adam Scott,Cameron Young,Daniel Berger,Scottie Scheffler,Viktor Hovland,Will Zalatoris
Corey Conners,Justin Rose,Keegan Bradley,Sam Stevens,Scottie Scheffler,Tony Finau
Cameron Davis,Daniel Berger,Sam Stevens,Scottie Scheffler,Si Woo Kim,Sungjae Im
Cameron Davis,Justin Rose,Kevin Yu,Rory McIlroy,Sam Stevens,Scottie Scheffler
Keegan Bradley,Robert Macintyre,Rory McIlroy,Sam Stevens,Tony Finau,Wyndham Clark
Hideki Matsuyama,Justin Thomas,Max Greyserman,Sam Stevens,Tony Finau,Wyndham Clark
Adam Scott,Keegan Bradley,Rory McIlroy,Sam Stevens,Viktor Hovland,Will Zalatoris
Adam Scott,Gary Woodland,Keegan Bradley,Ludvig Aberg,Rory McIlroy,Wyndham Clark
Adam Scott,Jake Knapp,Justin Thomas,Rory McIlroy,Si Woo Kim,Tony Finau
Keegan Bradley,Sahith Theegala,Scottie Scheffler,Tom Hoge,Viktor Hovland,Will Zalatoris
Harris English,Lucas Glover,Max Homa,Sahith Theegala,Scottie Scheffler,Sungjae Im
Akshay Bhatia,Cameron Young,Scottie Scheffler,Si Woo Kim,Viktor Hovland,Will Zalatoris
Akshay Bhatia,Max Greyserman,Rory McIlroy,Sungjae Im,Will Zalatoris,Wyndham Clark
Cameron Davis,Hideki Matsuyama,Jake Knapp,Rory McIlroy,Shane Lowry,Viktor Hovland
Justin Rose,Keegan Bradley,Rory McIlroy,Sungjae Im,Tony Finau,Wyndham Clark
