G1,G2,G3,G4,G5,G6
Adam Scott,Davis Thompson,Min Woo Lee,Robert Macintyre,Scottie Scheffler,Wyndham Clark
Adam Scott,Davis Thompson,Sam Stevens,Scottie Scheffler,Sepp Straka,Wyndham Clark
Davis Thompson,Justin Rose,Russell Henley,Scottie Scheffler,Tony Finau,Wyndham Clark
Davis Thompson,Justin Rose,Scottie Scheffler,Shane Lowry,Tony Finau,Wyndham Clark
Davis Thompson,Jake Knapp,Ludvig Aberg,Matt Fitzpatrick,Scottie Scheffler,Sepp Straka
Jake Knapp,Scottie Scheffler,Si Woo Kim,Sungjae Im,Thomas Detry,Wyndham Clark
Justin Rose,Kevin Yu,Matt Fitzpatrick,Rory McIlroy,Scottie Scheffler,Wyndham Clark
Daniel Berger,Gary Woodland,Jake Knapp,Rory McIlroy,Scottie Scheffler,Wyndham Clark
Gary Woodland,Matt Fitzpatrick,Min Woo Lee,Sam Stevens,Scottie Scheffler,Shane Lowry
Daniel Berger,Jake Knapp,Keegan Bradley,Min Woo Lee,Scottie Scheffler,Sungjae Im
Daniel Berger,Davis Thompson,Rasmus Hojgaard,Scottie Scheffler,Tony Finau,Wyndham Clark
Harris English,Robert Macintyre,Sam Stevens,Scottie Scheffler,Si Woo Kim,Wyndham Clark
Davis Thompson,Rasmus Hojgaard,Scottie Scheffler,Si Woo Kim,Thomas Detry,Wyndham Clark
Aaron Rai,Jake Knapp,Justin Thomas,Matt Fitzpatrick,Robert Macintyre,Scottie Scheffler
Akshay Bhatia,Davis Thompson,Rasmus Hojgaard,Scottie Scheffler,Thomas Detry,Wyndham Clark
Akshay Bhatia,Harris English,Sam Stevens,Scottie Scheffler,Thomas Detry,Wyndham Clark
Daniel Berger,Justin Rose,Kevin Yu,Rory McIlroy,Scottie Scheffler,Wyndham Clark
Davis Thompson,Hideki Matsuyama,Matt Fitzpatrick,Rasmus Hojgaard,Rory McIlroy,Wyndham Clark
Adam Scott,Jake Knapp,Matt Fitzpatrick,Robert Macintyre,Scottie Scheffler,Sungjae Im
Akshay Bhatia,Davis Thompson,Keegan Bradley,Kevin Yu,Ludvig Aberg,Scottie Scheffler
Akshay Bhatia,Hideki Matsuyama,Keegan Bradley,Kevin Yu,Scottie Scheffler,Wyndham Clark
Adam Scott,Daniel Berger,Harris English,Matt Fitzpatrick,Russell Henley,Scottie Scheffler
Adam Scott,Collin Morikawa,Justin Thomas,Keegan Bradley,Matt Fitzpatrick,Min Woo Lee
