PG,SG,SF,PF,C,G,F,UTIL
Devin Booker,Franz Wagner,Jamal Murray,KJ Simpson,Karlo Matkovic,Paolo Banchero,Royce O'Neale,Tyus Jones
Devin Booker,Jimmy Butler,KJ Simpson,Karlo Matkovic,Miles Bridges,Naji Marshall,Paolo Banchero,Tyus Jones
Aaron Gordon,Giannis Antetokounmpo,Jamal Murray,KJ Simpson,Naji Marshall,Nick Richards,Paolo Banchero,Spencer Dinwiddie
Bol Bol,Devin Booker,Giannis Antetokounmpo,KJ Simpson,Naji Marshall,Paolo Banchero,Spencer Dinwiddie,Tyus Jones
Jamal Murray,Jordan Hawkins,KJ Simpson,Michael Porter Jr.,Moses Brown,Naji Marshall,Nikola Jokic,Trey Murphy III
Giannis Antetokounmpo,Jamal Murray,KJ Simpson,Max Christie,Michael Porter Jr.,Miles Bridges,Moses Brown,Naji Marshall
Bol Bol,Jamal Murray,Kevin Durant,Max Christie,Michael Porter Jr.,Naji Marshall,Paolo Banchero,Tyus Jones
Bol Bol,Devin Booker,Jamal Murray,Jimmy Butler,Karlo Matkovic,Naji Marshall,Paolo Banchero,Tyus Jones
Aaron Gordon,KJ Simpson,Kyrie Irving,Max Christie,Miles Bridges,Naji Marshall,Nick Smith Jr.,Paolo Banchero
Bol Bol,Brook Lopez,Damian Lillard,Devin Booker,Franz Wagner,KJ Simpson,Naji Marshall,Tyus Jones
Devin Booker,Jamal Murray,Karlo Matkovic,LOCKED,Moses Brown,Naji Marshall,Paolo Banchero,Tyus Jones
Jamal Murray,Jordan Hawkins,KJ Simpson,Miles Bridges,Naji Marshall,Nick Smith Jr.,Nikola Jokic,Tyus Jones
Bol Bol,Brook Lopez,Jimmy Butler,Klay Thompson,LOCKED,Naji Marshall,Paolo Banchero,Tyus Jones
Giannis Antetokounmpo,Jamal Murray,KJ Simpson,Karlo Matkovic,Michael Porter Jr.,Naji Marshall,Trey Murphy III,Tyus Jones
Devin Booker,Franz Wagner,Giannis Antetokounmpo,KJ Simpson,Karlo Matkovic,Max Christie,Royce O'Neale,Tyus Jones
Brook Lopez,Devin Booker,Giannis Antetokounmpo,Jamal Murray,KJ Simpson,Karlo Matkovic,Naji Marshall,Tyus Jones
Jimmy Butler,Karlo Matkovic,LOCKED,Naji Marshall,Paolo Banchero,Spencer Dinwiddie,Trey Murphy III,Tyus Jones
Aaron Gordon,Jamal Murray,Jordan Hawkins,Naji Marshall,Nikola Jokic,Spencer Dinwiddie,Trey Murphy III,Tyus Jones
Bol Bol,Brook Lopez,Devin Booker,Giannis Antetokounmpo,KJ Simpson,Klay Thompson,Naji Marshall,Russell Westbrook
Aaron Gordon,Bol Bol,Damian Lillard,Giannis Antetokounmpo,Jamal Murray,KJ Simpson,Moses Brown,Naji Marshall
Bol Bol,Devin Booker,Jordan Hawkins,KJ Simpson,Kevin Durant,Michael Porter Jr.,Naji Marshall,Paolo Banchero
Bol Bol,KJ Simpson,LOCKED,Michael Porter Jr.,Naji Marshall,Nikola Jokic,Spencer Dinwiddie,Tyus Jones
Bol Bol,Damian Lillard,Jamal Murray,Jordan Hawkins,Naji Marshall,Nikola Jokic,Olivier-Maxence Prosper,Tyus Jones
