PG,SG,SF,PF,C,G,F,UTIL
Bol Bol,Cole Anthony,Draymond Green,Jamal Murray,Max Christie,Russell Westbrook,Stephen Curry,Wendell Carter Jr.
Cole Anthony,Draymond Green,Jose Alvarado,Kyle Kuzma,Max Christie,Michael Porter Jr.,Paolo Banchero,Yves Missi
Bol Bol,Brandin Podziemski,Draymond Green,Gary Trent Jr.,LOCKED,Max Christie,Paolo Banchero,Russell Westbrook
Draymond Green,Karlo Matkovic,Kyrie Irving,Max Christie,Michael Porter Jr.,Naji Marshall,Paolo Banchero,Russell Westbrook
Aaron Gordon,Bol Bol,Cole Anthony,Draymond Green,Jose Alvarado,Kyle Kuzma,Max Christie,Paolo Banchero
AJ Green,Bol Bol,Draymond Green,Jamal Murray,LOCKED,Max Christie,Michael Porter Jr.,Stephen Curry
Christian Braun,Draymond Green,Franz Wagner,Karlo Matkovic,LOCKED,Max Christie,Michael Porter Jr.,Russell Westbrook
Aaron Gordon,Buddy Hield,Draymond Green,Jamal Murray,Jose Alvarado,Max Christie,Michael Porter Jr.,Paolo Banchero
Aaron Gordon,Jimmy Butler,Karlo Matkovic,LOCKED,Max Christie,Paolo Banchero,Russell Westbrook,Wendell Carter Jr.
Aaron Gordon,Brook Lopez,Devin Booker,Max Christie,Michael Porter Jr.,Naji Marshall,Paolo Banchero,Russell Westbrook
Aaron Gordon,Cole Anthony,Jimmy Butler,Karlo Matkovic,LOCKED,Max Christie,Paolo Banchero,Russell Westbrook
Brandin Podziemski,Brook Lopez,Draymond Green,Kevin Durant,Max Christie,Michael Porter Jr.,Russell Westbrook,Yves Missi
Bol Bol,Brandin Podziemski,LOCKED,LOCKED,Max Christie,Russell Westbrook,Stephen Curry,Yves Missi
Bol Bol,Cole Anthony,Draymond Green,Jimmy Butler,LOCKED,Max Christie,Paolo Banchero,Trey Murphy III
AJ Green,Cole Anthony,Draymond Green,Franz Wagner,LOCKED,Max Christie,Michael Porter Jr.,Trey Murphy III
Cole Anthony,Devin Booker,Jose Alvarado,Max Christie,Michael Porter Jr.,Paolo Banchero,Russell Westbrook,Yves Missi
Aaron Gordon,Christian Braun,Draymond Green,LOCKED,LOCKED,Michael Porter Jr.,Paolo Banchero,Yves Missi
Bol Bol,Cole Anthony,Devin Booker,Draymond Green,Gary Trent Jr.,Jamal Murray,Karlo Matkovic,Paolo Banchero
Bol Bol,Jamal Murray,LOCKED,LOCKED,Max Christie,Michael Porter Jr.,Paolo Banchero,Wendell Carter Jr.
AJ Green,Brook Lopez,Christian Braun,Draymond Green,LOCKED,Michael Porter Jr.,Russell Westbrook,Trey Murphy III
Christian Braun,Draymond Green,Jamal Murray,Karlo Matkovic,Max Christie,Paolo Banchero,Spencer Dinwiddie,Trey Murphy III
Bol Bol,Christian Braun,Cole Anthony,Devin Booker,Draymond Green,Jose Alvarado,Karlo Matkovic,Paolo Banchero
Brandin Podziemski,Draymond Green,Kevin Durant,Klay Thompson,Max Christie,Michael Porter Jr.,Russell Westbrook,Yves Missi
AJ Green,Brandin Podziemski,Draymond Green,Karlo Matkovic,LOCKED,LOCKED,Michael Porter Jr.,Wendell Carter Jr.
Bol Bol,LOCKED,LOCKED,Max Christie,Paolo Banchero,Russell Westbrook,Spencer Dinwiddie,Wendell Carter Jr.
