PG,SG,SF,PF,C,G,F,UTIL
Brandin Podziemski,Brook Lopez,Franz Wagner,Giannis Antetokounmpo,KJ Simpson,LOCKED,Moses Brown,Trey Murphy III
Franz Wagner,KJ Simpson,Michael Porter Jr.,Naji Marshall,Nick Smith Jr.,Nikola Jokic,Tyus Jones,Yves Missi
Bol Bol,Cole Anthony,Jamal Murray,Jose Alvarado,Michael Porter Jr.,Moses Brown,Naji Marshall,Nikola Jokic
Giannis Antetokounmpo,KJ Simpson,Kevin Durant,LOCKED,Max Christie,Moses Brown,Naji Marshall,Paolo Banchero
Bol Bol,Damion Baugh,Franz Wagner,Grayson Allen,Jamal Murray,LOCKED,Moses Brown,Nikola Jokic
Bol Bol,Jamal Murray,KJ Simpson,LOCKED,Michael Porter Jr.,Miles Bridges,Moses Brown,Paolo Banchero
Bol Bol,LOCKED,LOCKED,Michael Porter Jr.,Moses Brown,Paolo Banchero,Tyus Jones,Wendell Carter Jr.
AJ Green,Damian Lillard,Dante Exum,LOCKED,Michael Porter Jr.,Moses Brown,Nikola Jokic,Tyus Jones
Franz Wagner,LOCKED,LOCKED,LOCKED,Moses Brown,Naji Marshall,Nikola Jokic,Tyus Jones
Bol Bol,Damion Baugh,Kevin Durant,Kyle Kuzma,LOCKED,Max Christie,Moses Brown,Nikola Jokic
Bol Bol,KJ Simpson,Kevin Durant,Klay Thompson,Kyle Kuzma,Moses Brown,Nikola Jokic,Tyus Jones
Bol Bol,Giannis Antetokounmpo,Kyle Kuzma,LOCKED,Moses Brown,Trey Murphy III,Tyus Jones,Wendell Carter Jr.
Bol Bol,Giannis Antetokounmpo,LOCKED,Max Christie,Moses Brown,Paolo Banchero,Royce O'Neale,Tyus Jones
Brook Lopez,Franz Wagner,Giannis Antetokounmpo,Kevin Durant,LOCKED,Moses Brown,Spencer Dinwiddie,Tyus Jones
Bol Bol,Brook Lopez,KJ Simpson,Naji Marshall,Nikola Jokic,Royce O'Neale,Russell Westbrook,Trey Murphy III
Brook Lopez,Grayson Allen,KJ Simpson,Max Christie,Miles Bridges,Naji Marshall,Nick Smith Jr.,Nikola Jokic
Bol Bol,Damian Lillard,Damion Baugh,Grayson Allen,LOCKED,Michael Porter Jr.,Moses Brown,Nikola Jokic
Bol Bol,Christian Braun,Damian Lillard,Giannis Antetokounmpo,Grayson Allen,Jose Alvarado,Michael Porter Jr.,Moses Brown
