PG,SG,SF,PF,C,G,F,UTIL
Bol Bol,Damion Baugh,Dante Exum,Draymond Green,Franz Wagner,Paolo Banchero,Russell Westbrook,Stephen Curry
Dante Exum,Franz Wagner,KJ Simpson,LOCKED,Moses Brown,Paolo Banchero,Stephen Curry,Tyus Jones
AJ Green,Cole Anthony,Franz Wagner,KJ Simpson,Kevin Durant,Klay Thompson,Stephen Curry,Wendell Carter Jr.
KJ Simpson,Klay Thompson,Miles Bridges,Naji Marshall,Nick Richards,Paolo Banchero,Russell Westbrook,Stephen Curry
Cole Anthony,Damion Baugh,Dante Exum,Draymond Green,Max Christie,Nick Richards,Nikola Jokic,Paolo Banchero
Bol Bol,Cole Anthony,Dante Exum,KJ Simpson,Klay Thompson,Nikola Jokic,Paolo Banchero,Russell Westbrook
AJ Green,Cole Anthony,Draymond Green,Franz Wagner,Klay Thompson,Miles Bridges,Paolo Banchero,Yves Missi
Brook Lopez,Cole Anthony,Franz Wagner,KJ Simpson,Max Christie,Miles Bridges,Nick Richards,Paolo Banchero
AJ Green,Buddy Hield,Cole Anthony,KJ Simpson,LOCKED,Miles Bridges,Nikola Jokic,Paolo Banchero
Brandin Podziemski,Franz Wagner,Giannis Antetokounmpo,KJ Simpson,Olivier-Maxence Prosper,Paolo Banchero,Tyus Jones,Yves Missi
Bol Bol,Cole Anthony,Damion Baugh,Max Christie,Naji Marshall,Nikola Jokic,Stephen Curry,Yves Missi
Dante Exum,Franz Wagner,Gary Trent Jr.,LOCKED,Moses Brown,Nikola Jokic,Olivier-Maxence Prosper,Russell Westbrook
Dante Exum,Draymond Green,Franz Wagner,Grayson Allen,Kevin Durant,LOCKED,Paolo Banchero,Russell Westbrook
Aaron Gordon,Bol Bol,Dante Exum,KJ Simpson,Klay Thompson,Nikola Jokic,Paolo Banchero,Russell Westbrook
Bol Bol,Draymond Green,Jamal Murray,Miles Bridges,Moses Moody,Naji Marshall,Paolo Banchero,Russell Westbrook
