PG,SG,SF,PF,C,G,F,UTIL
Brook Lopez,Christian Braun,Franz Wagner,Jamal Murray,KJ Simpson,Klay Thompson,Naji Marshall,Paolo Banchero
Bol Bol,Franz Wagner,KJ Simpson,Michael Porter Jr.,Nick Richards,Paolo Banchero,Russell Westbrook,Trey Murphy III
Bol Bol,Damian Lillard,Jamal Murray,Jose Alvarado,Michael Porter Jr.,Moses Brown,Paolo Banchero,Wendell Carter Jr.
AJ Green,Bol Bol,Devin Booker,KJ Simpson,Moses Brown,Naji Marshall,Nikola Jokic,Paolo Banchero
Bol Bol,Devin Booker,Franz Wagner,KJ Simpson,Moses Brown,Stephen Curry,Trey Murphy III,Tyus Jones
Devin Booker,Franz Wagner,KJ Simpson,Karlo Matkovic,Klay Thompson,Michael Porter Jr.,Naji Marshall,Paolo Banchero
Bol Bol,Devin Booker,Jonathan Isaac,Max Christie,Michael Porter Jr.,Nikola Jokic,Russell Westbrook,Tyus Jones
Bol Bol,Christian Braun,Franz Wagner,Giannis Antetokounmpo,KJ Simpson,Max Christie,Moses Brown,Trey Murphy III
Bol Bol,Brook Lopez,Jamal Murray,KJ Simpson,Max Christie,Michael Porter Jr.,Paolo Banchero,Trey Murphy III
Bol Bol,Brook Lopez,Jamal Murray,KJ Simpson,Kevin Durant,Naji Marshall,Paolo Banchero,Russell Westbrook
Brook Lopez,Franz Wagner,Jimmy Butler,KJ Simpson,LOCKED,Max Christie,Moses Brown,Naji Marshall
Brook Lopez,Franz Wagner,Jamal Murray,Karlo Matkovic,LOCKED,Moses Brown,Naji Marshall,Russell Westbrook
Giannis Antetokounmpo,Jamal Murray,Jordan Hawkins,KJ Simpson,Moses Brown,Paolo Banchero,Spencer Dinwiddie,Trey Murphy III
Bol Bol,Jamal Murray,KJ Simpson,LOCKED,Michael Porter Jr.,Moses Brown,Naji Marshall,Paolo Banchero
Bol Bol,Giannis Antetokounmpo,Jamal Murray,KJ Simpson,Michael Porter Jr.,Moses Brown,Russell Westbrook,Trey Murphy III
