PG,SG,SF,PF,C,G,F,UTIL
Cole Anthony,Devin Booker,Jeremiah Robinson-Earl,KJ Simpson,Max Christie,Michael Porter Jr.,Naji Marshall,Nikola Jokic
Aaron Gordon,Christian Braun,Devin Booker,KJ Simpson,Kevin Durant,Naji Marshall,Paolo Banchero,Tyus Jones
Aaron Gordon,Brook Lopez,Cole Anthony,Devin Booker,Giannis Antetokounmpo,KJ Simpson,Max Christie,Naji Marshall
Brandin Podziemski,Devin Booker,Giannis Antetokounmpo,KJ Simpson,Karlo Matkovic,Max Christie,Michael Porter Jr.,Naji Marshall
Aaron Gordon,Brook Lopez,Devin Booker,Franz Wagner,Jamal Murray,KJ Simpson,Max Christie,Naji Marshall
Bol Bol,Giannis Antetokounmpo,Grayson Allen,KJ Simpson,Miles Bridges,Naji Marshall,Paolo Banchero,Spencer Dinwiddie
Brook Lopez,Devin Booker,Franz Wagner,KJ Simpson,Kevin Durant,Max Christie,Naji Marshall,Tyus Jones
Aaron Gordon,Damion Baugh,Devin Booker,Franz Wagner,KJ Simpson,Michael Porter Jr.,Miles Bridges,Naji Marshall
Bol Bol,Brandin Podziemski,Brook Lopez,Devin Booker,Giannis Antetokounmpo,KJ Simpson,Naji Marshall,Yves Missi
Aaron Gordon,Devin Booker,Jeremiah Robinson-Earl,KJ Simpson,Max Christie,Michael Porter Jr.,Naji Marshall,Nikola Jokic
Bol Bol,Cole Anthony,Devin Booker,KJ Simpson,Karlo Matkovic,Naji Marshall,Nikola Jokic,Yves Missi
Bol Bol,Brook Lopez,Damion Baugh,Devin Booker,KJ Simpson,Max Christie,Naji Marshall,Nikola Jokic
Aaron Gordon,Bol Bol,Devin Booker,KJ Simpson,Max Christie,Naji Marshall,Nikola Jokic,Tyus Jones
Aaron Gordon,Brook Lopez,Devin Booker,Giannis Antetokounmpo,KJ Simpson,Michael Porter Jr.,Naji Marshall,Spencer Dinwiddie
Aaron Gordon,Brook Lopez,Damion Baugh,Devin Booker,Giannis Antetokounmpo,KJ Simpson,Max Christie,Michael Porter Jr.
Jeremiah Robinson-Earl,KJ Simpson,LOCKED,Max Christie,Miles Bridges,Naji Marshall,Nikola Jokic,Tyus Jones
Aaron Gordon,Bol Bol,Devin Booker,KJ Simpson,Moussa Diabate,Naji Marshall,Nikola Jokic,Tyus Jones
Aaron Gordon,Devin Booker,Giannis Antetokounmpo,Max Christie,Michael Porter Jr.,Moussa Diabate,Naji Marshall,Tyus Jones
Aaron Gordon,Bol Bol,Devin Booker,Giannis Antetokounmpo,Michael Porter Jr.,Moses Moody,Naji Marshall,Tyus Jones
Aaron Gordon,Bol Bol,Jamal Murray,KJ Simpson,Max Christie,Naji Marshall,Nikola Jokic,Yves Missi
Aaron Gordon,Devin Booker,KJ Simpson,Kevin Durant,Kyle Kuzma,Max Christie,Michael Porter Jr.,Naji Marshall
Aaron Gordon,Bol Bol,Cole Anthony,Devin Booker,Franz Wagner,KJ Simpson,LOCKED,Max Christie
