PG,SG,SF,PF,C,G,F,UTIL
Josh Giddey,Kawhi Leonard,Kelly Oubre Jr.,Matas Buzelis,OG Anunoby,Onyeka Okongwu,Tyrese Haliburton,Zach Collins
Bam Adebayo,Day'Ron Sharpe,James Harden,Josh Giddey,Mikal Bridges,OG Anunoby,Tosan Evbuomwan,Zach Collins
Day'Ron Sharpe,Deni Avdija,Jalen Brunson,Jerami Grant,Kawhi Leonard,Lonzo Ball,Richaun Holmes,Tyrese Haliburton
Day'Ron Sharpe,Jalen Brunson,Josh Giddey,Kawhi Leonard,OG Anunoby,Onyeka Okongwu,RJ Barrett,Tosan Evbuomwan
Andrew Wiggins,Day'Ron Sharpe,Dyson Daniels,Jalen Brunson,Kawhi Leonard,RJ Barrett,Trendon Watford,Zach Collins
Andre Drummond,Day'Ron Sharpe,Jayson Tatum,Kawhi Leonard,Killian Hayes,Kyshawn George,Malik Monk,Tyrese Haliburton
Day'Ron Sharpe,Gradey Dick,Ivica Zubac,Josh Giddey,Josh Hart,Kawhi Leonard,Kyle Anderson,Tyrese Haliburton
Andre Drummond,Bam Adebayo,Gradey Dick,Jalen Brunson,Kawhi Leonard,Myles Turner,Tosan Evbuomwan,Tyrese Haliburton
Anfernee Simons,Ivica Zubac,Josh Hart,Kawhi Leonard,Lonzo Ball,Ochai Agbaji,Tyrese Haliburton,Zach Collins
Andre Drummond,Jalen Green,Kawhi Leonard,OG Anunoby,Pascal Siakam,Tyrese Haliburton,Zach Collins,Ziaire Williams
Andrew Wiggins,Dyson Daniels,Kyle Anderson,Myles Turner,Paul George,RJ Barrett,Tyrese Haliburton,Zach Collins
Andre Drummond,Bam Adebayo,Day'Ron Sharpe,Dyson Daniels,Josh Giddey,RJ Barrett,Tosan Evbuomwan,Tyler Herro
Andre Drummond,Dyson Daniels,Jalen Brunson,Josh Giddey,Kyshawn George,OG Anunoby,RJ Barrett,Zach Collins
Andrew Wiggins,Day'Ron Sharpe,Dyson Daniels,Josh Giddey,Kyle Anderson,Onyeka Okongwu,RJ Barrett,Tyrese Haliburton
