PG,SG,SF,PF,C,G,F,UTIL
Andre Drummond,Anfernee Simons,Day'Ron Sharpe,Immanuel Quickley,Jerami Grant,Kawhi Leonard,Paul George,Tyrese Haliburton
Andre Drummond,Day'Ron Sharpe,Jerami Grant,Josh Hart,Kelly Oubre Jr.,Paul George,RJ Barrett,Tyrese Haliburton
Andre Drummond,Day'Ron Sharpe,Josh Giddey,Josh Hart,Ochai Agbaji,Paul George,RJ Barrett,Tyrese Haliburton
Andre Drummond,Day'Ron Sharpe,Gradey Dick,Josh Hart,Kawhi Leonard,Paul George,RJ Barrett,Tyrese Haliburton
Aaron Nesmith,Andre Drummond,Day'Ron Sharpe,Deni Avdija,Jalen Brunson,Kawhi Leonard,Paul George,Tyrese Haliburton
Andre Drummond,Anfernee Simons,Day'Ron Sharpe,Josh Giddey,Matas Buzelis,Paul George,RJ Barrett,Tyrese Haliburton
Andre Drummond,Day'Ron Sharpe,Jalen Brunson,Jerami Grant,Matas Buzelis,Paul George,RJ Barrett,Tyrese Haliburton
Andre Drummond,Anfernee Simons,Day'Ron Sharpe,Immanuel Quickley,Jerami Grant,Paul George,RJ Barrett,Tyrese Haliburton
Andre Drummond,Day'Ron Sharpe,Dillon Brooks,Jalen Brunson,Jerami Grant,Paul George,RJ Barrett,Tyrese Haliburton
Andre Drummond,Anfernee Simons,Day'Ron Sharpe,Immanuel Quickley,Josh Giddey,Kelly Oubre Jr.,Paul George,RJ Barrett
Aaron Nesmith,Day'Ron Sharpe,Deni Avdija,Donovan Clingan,Josh Giddey,Kawhi Leonard,Paul George,Tyrese Haliburton
Andre Drummond,Anfernee Simons,Day'Ron Sharpe,Jerami Grant,Josh Giddey,Kawhi Leonard,Paul George,RJ Barrett
Andre Drummond,Day'Ron Sharpe,Josh Giddey,Josh Hart,Kyle Anderson,Paul George,RJ Barrett,Tyrese Haliburton
Andre Drummond,Day'Ron Sharpe,Josh Giddey,Josh Hart,Kyle Anderson,Paul George,RJ Barrett,Tyrese Haliburton
Andre Drummond,Day'Ron Sharpe,Gradey Dick,Jalen Brunson,Jerami Grant,Josh Hart,RJ Barrett,Tyrese Haliburton
Andre Drummond,Day'Ron Sharpe,Immanuel Quickley,Jerami Grant,Josh Giddey,Kawhi Leonard,Paul George,RJ Barrett
Andre Drummond,Anfernee Simons,Day'Ron Sharpe,Immanuel Quickley,Josh Hart,Matas Buzelis,Paul George,Tyrese Haliburton
