G1,G2,G3,G4,G5,G6
Aaron Rai,Ben Griffin,Hayden Springer,Joe Highsmith,Rasmus Hojgaard,Ryan Gerard
Aaron Rai,Akshay Bhatia,C.T. Pan,Kris Ventura,Victor Perez,Vincent Norrman
Akshay Bhatia,Ben Griffin,Charley Hoffman,Ryan Gerard,Thorbjorn Olesen,Vincent Norrman
Aaron Rai,Greyson Sigg,Joe Highsmith,Kevin Yu,Stephan Jaeger,Vincent Norrman
Ben Griffin,Erik Van Rooyen,Hayden Springer,Michael Thorbjornsen,Patrick Rodgers,Stephan Jaeger
Akshay Bhatia,Jacob Bridgeman,Jesper Svensson,Michael Thorbjornsen,Stephan Jaeger,Vincent Norrman
Ben Griffin,Jacob Bridgeman,Jake Knapp,Kevin Roy,Nicolai Hojgaard,Stephan Jaeger
Akshay Bhatia,Ben Griffin,Hayden Springer,Kevin Roy,Matti Schmid,Michael Kim
Aaron Rai,Akshay Bhatia,Erik Van Rooyen,Joe Highsmith,Kevin Roy,Patrick Fishburn
Adam Svensson,Akshay Bhatia,Erik Van Rooyen,Michael Kim,Nicolai Hojgaard,Vincent Norrman
Erik Van Rooyen,Jesper Svensson,Nicolai Hojgaard,Stephan Jaeger,Taylor Moore,Thorbjorn Olesen
Aaron Rai,Adam Svensson,Kris Ventura,Rico Hoey,Stephan Jaeger,Taylor Moore
Aaron Rai,Ben Griffin,C.T. Pan,Frankie Capan,Nicolai Hojgaard,Thorbjorn Olesen
Alex Smalley,Kris Ventura,Michael Kim,Nicolai Hojgaard,Stephan Jaeger,Trey Mullinax
Aaron Rai,Michael Kim,Patrick Fishburn,Ryan Gerard,Taylor Moore,Vincent Norrman
Akshay Bhatia,C.T. Pan,Hayden Springer,Patrick Rodgers,Ryan Gerard,Trey Mullinax
Aaron Rai,Ben Griffin,Jacob Bridgeman,Jesper Svensson,Patrick Rodgers,Rico Hoey
Akshay Bhatia,Antoine Rozner,Erik Van Rooyen,Hayden Springer,Jesper Svensson,Rasmus Hojgaard
Akshay Bhatia,Chan Kim,Jesper Svensson,Kevin Yu,Kris Ventura,Nicolai Hojgaard
Akshay Bhatia,Chris Gotterup,Joe Highsmith,Nicolai Hojgaard,Rico Hoey,Stephan Jaeger
Akshay Bhatia,Ben Griffin,Erik Van Rooyen,Kris Ventura,Niklas Norgaard Moller,Rico Hoey
Alex Smalley,Ben Griffin,Nicolai Hojgaard,Rasmus Hojgaard,Rico Hoey,Vincent Norrman
Ben Griffin,C.T. Pan,Lanto Griffin,Patrick Rodgers,Taylor Moore,Vincent Norrman
Aaron Rai,Charley Hoffman,Erik Van Rooyen,Niklas Norgaard Moller,Rasmus Hojgaard,Vincent Norrman
Adam Svensson,Ben Silverman,Nicolai Hojgaard,Rasmus Hojgaard,Stephan Jaeger,Victor Perez
Akshay Bhatia,Lanto Griffin,Nicolai Hojgaard,Patrick Rodgers,Victor Perez,Vince Whaley
Ben Griffin,Chan Kim,Joe Highsmith,Patrick Fishburn,Stephan Jaeger,Taylor Moore
Ben Griffin,Harry Hall,Nicolai Hojgaard,Ryan Gerard,Taylor Moore,Vince Whaley
Aaron Rai,Ben Griffin,Chris Gotterup,Erik Van Rooyen,Greyson Sigg,Taylor Moore
Akshay Bhatia,Nicolai Hojgaard,Niklas Norgaard Moller,Patrick Fishburn,Ryan Gerard,Sam Ryder
Akshay Bhatia,Jacob Bridgeman,Joe Highsmith,Kris Ventura,Michael Kim,Thorbjorn Olesen
C.T. Pan,Jesper Svensson,Joe Highsmith,Kris Ventura,Patrick Rodgers,Rasmus Hojgaard
Adam Svensson,Akshay Bhatia,Ben Griffin,Jesper Svensson,Matt Wallace,Sam Ryder
Ben Silverman,Hayden Springer,Michael Kim,Patrick Rodgers,Rasmus Hojgaard,Vincent Norrman
Adam Svensson,Ben Griffin,Joe Highsmith,Kevin Yu,Nicolai Hojgaard,Patrick Rodgers
Ben Griffin,Frankie Capan,Kris Ventura,Michael Kim,Patrick Rodgers,Ryan Fox
Akshay Bhatia,Greyson Sigg,Matti Schmid,Patrick Fishburn,Patrick Rodgers,Vincent Norrman
Adam Svensson,Akshay Bhatia,Greyson Sigg,Hayden Springer,Ryan Fox,Taylor Moore
Alex Smalley,Ben Griffin,C.T. Pan,Erik Van Rooyen,Jacob Bridgeman,Michael Kim
Akshay Bhatia,Alex Smalley,Frankie Capan,Greyson Sigg,Jacob Bridgeman,Nicolai Hojgaard
Akshay Bhatia,Charley Hoffman,Jesper Svensson,Michael Kim,Patrick Fishburn,Trey Mullinax
Akshay Bhatia,Andrew Putnam,Joe Highsmith,Michael Thorbjornsen,Ryan Gerard,Taylor Moore
Akshay Bhatia,Alex Smalley,Ben Griffin,Ben Silverman,Joe Highsmith,Vince Whaley
Akshay Bhatia,Kevin Roy,Kevin Yu,Taylor Moore,Vince Whaley,Vincent Norrman
Greyson Sigg,Jake Knapp,Kris Ventura,Patrick Rodgers,Ryan Gerard,Taylor Moore
Akshay Bhatia,Hayden Springer,Mac Meissner,Matt Wallace,Stephan Jaeger,Vince Whaley
Akshay Bhatia,Chris Gotterup,Harry Hall,Hayden Springer,Jacob Bridgeman,Jake Knapp
Adam Svensson,Akshay Bhatia,Frankie Capan,Kevin Roy,Rasmus Hojgaard,Rico Hoey
