G1,G2,G3,G4,G5,G6
Aaron Rai,Aldrich Potgieter,Ben Griffin,Jacob Bridgeman,Joe Highsmith,Stephan Jaeger
Aaron Rai,Aldrich Potgieter,Beau Hossler,Ben Griffin,Charley Hoffman,Kris Ventura
Aldrich Potgieter,Isaiah Salinda,Patrick Rodgers,Stephan Jaeger,Taylor Moore,Victor Perez
Aaron Rai,Akshay Bhatia,Aldrich Potgieter,Andrew Putnam,Ben Kohles,Ryan Fox
Aaron Rai,Aldrich Potgieter,Alex Smalley,Nicolai Hojgaard,Patrick Rodgers,Steven Fisk
Akshay Bhatia,Aldrich Potgieter,Michael Thorbjornsen,Ryan Fox,Stephan Jaeger,Will Chandler
Akshay Bhatia,Aldrich Potgieter,Isaiah Salinda,Kevin Roy,Michael Thorbjornsen,Rasmus Hojgaard
Akshay Bhatia,Aldrich Potgieter,Isaiah Salinda,Rasmus Hojgaard,Ricky Castillo,Ryan Fox
Akshay Bhatia,Aldrich Potgieter,Alejandro Tosti,Charley Hoffman,Joe Highsmith,Rasmus Hojgaard
Aaron Rai,Aldrich Potgieter,Alex Smalley,Jesper Svensson,Ricky Castillo,Taylor Moore
Akshay Bhatia,Aldrich Potgieter,Luke List,Matthew McCarty,Rasmus Hojgaard,Ryan Fox
Akshay Bhatia,Aldrich Potgieter,Beau Hossler,Hayden Springer,Matteo Manassero,Taylor Moore
Aldrich Potgieter,Kevin Roy,Ricky Castillo,Sam Stevens,Stephan Jaeger,Thorbjorn Olesen
Aaron Rai,Ben Griffin,Ben Kohles,Erik Van Rooyen,Patrick Fishburn,Stephan Jaeger
Aaron Rai,Aldrich Potgieter,Beau Hossler,Isaiah Salinda,Jacob Bridgeman,Rasmus Hojgaard
Aaron Rai,Aldrich Potgieter,Erik Van Rooyen,Luke List,Patrick Rodgers,Taylor Moore
Aldrich Potgieter,Alex Smalley,Jesper Svensson,Kris Ventura,Rasmus Hojgaard,Taylor Moore
Aldrich Potgieter,Ben Griffin,Patrick Fishburn,Quade Cummins,Rasmus Hojgaard,Taylor Moore
Akshay Bhatia,Aldrich Potgieter,Kevin Roy,Patrick Fishburn,Ryan Fox,Thorbjorn Olesen
Aldrich Potgieter,Alex Smalley,Ben Griffin,Ben Kohles,Rasmus Hojgaard,Ryan Fox
Akshay Bhatia,Chandler Phillips,Erik Van Rooyen,Karl Vilips,Stephan Jaeger,Thorbjorn Olesen
Aldrich Potgieter,Beau Hossler,Erik Van Rooyen,Jacob Bridgeman,Stephan Jaeger,Taylor Moore
Akshay Bhatia,Aldrich Potgieter,Joe Highsmith,Ricky Castillo,Taylor Moore,Thorbjorn Olesen
Beau Hossler,Ben Griffin,Isaiah Salinda,Jesper Svensson,Stephan Jaeger,Victor Perez
Aaron Rai,Aldrich Potgieter,Patrick Rodgers,Ryan Fox,Taylor Moore,Will Chandler
Aaron Rai,Alejandro Tosti,Jesper Svensson,Kris Ventura,Nicolai Hojgaard,Patrick Rodgers
Aldrich Potgieter,Charley Hoffman,Erik Van Rooyen,Jesper Svensson,Rasmus Hojgaard,Sam Stevens
Akshay Bhatia,Aldrich Potgieter,Rasmus Hojgaard,Rico Hoey,Thorbjorn Olesen,Tim Widing
Akshay Bhatia,Aldrich Potgieter,Chan Kim,Jacob Bridgeman,Ryan Fox,Thorbjorn Olesen
Aaron Rai,Aldrich Potgieter,Jacob Bridgeman,Niklas Norgaard Moller,Rasmus Hojgaard,Vince Whaley
