G1,G2,G3,G4,G5,G6
Aaron Rai,Erik Van Rooyen,Greyson Sigg,Jacob Bridgeman,Stephan Jaeger,Vincent Norrman
Ben Griffin,Jacob Bridgeman,Karl Vilips,Patrick Rodgers,Stephan Jaeger,Vincent Norrman
Aaron Rai,Ben Griffin,Jesper Svensson,Joe Highsmith,Patrick Rodgers,Takumi Kanaya
Aaron Rai,Ben Griffin,Greyson Sigg,Joe Highsmith,Michael Kim,Will Gordon
Akshay Bhatia,Alex Smalley,Patrick Rodgers,Patton Kizzire,Quade Cummins,Vincent Norrman
Aaron Rai,Ben Griffin,Michael Thorbjornsen,Patrick Rodgers,Vince Whaley,Vincent Norrman
Akshay Bhatia,Jacob Bridgeman,Joe Highsmith,Patrick Fishburn,Stephan Jaeger,Takumi Kanaya
Aaron Rai,Akshay Bhatia,Charley Hoffman,Jacob Bridgeman,Kevin Roy,Rico Hoey
Aaron Rai,Adam Svensson,Ben Griffin,Charley Hoffman,Mac Meissner,Nicolai Hojgaard
Akshay Bhatia,C.T. Pan,Jesper Svensson,Joe Highsmith,Michael Kim,Nick Hardy
Joe Highsmith,Mac Meissner,Patrick Fishburn,Rasmus Hojgaard,Stephan Jaeger,Vincent Norrman
Akshay Bhatia,Antoine Rozner,Ben Griffin,Kevin Yu,Takumi Kanaya,Vincent Norrman
Harry Hall,Hayden Springer,Nicolai Hojgaard,Niklas Norgaard Moller,Rasmus Hojgaard,Thriston Lawrence
Joe Highsmith,Michael Kim,Nicolai Hojgaard,Rasmus Hojgaard,Ryan Fox,Vincent Norrman
Ben Griffin,Jacob Bridgeman,Joe Highsmith,Stephan Jaeger,Taylor Moore,Vince Whaley
Jesper Svensson,Kevin Roy,Patrick Fishburn,Rasmus Hojgaard,Ryan Gerard,Taylor Moore
Joe Highsmith,Kevin Yu,Nicolai Hojgaard,Stephan Jaeger,Takumi Kanaya,Taylor Moore
Greyson Sigg,Jacob Bridgeman,Joe Highsmith,Patton Kizzire,Rasmus Hojgaard,Stephan Jaeger
Ben Griffin,C.T. Pan,Joe Highsmith,Matt Wallace,Patrick Fishburn,Stephan Jaeger
