G1,G2,G3,G4,G5,G6
Aaron Rai,Aldrich Potgieter,Lanto Griffin,Patrick Rodgers,Ryo Hisatsune,Stephan Jaeger
Aaron Rai,Akshay Bhatia,Aldrich Potgieter,Jesper Svensson,Thorbjorn Olesen,Will Gordon
Aldrich Potgieter,Ben Griffin,Jeremy Paul,Kurt Kitayama,Sam Ryder,Stephan Jaeger
Aaron Rai,Aldrich Potgieter,Harry Hall,Kurt Kitayama,Ryo Hisatsune,Vincent Norrman
Akshay Bhatia,Aldrich Potgieter,Emiliano Grillo,Harry Hall,Nicolai Hojgaard,Ryan Gerard
Aldrich Potgieter,Ben Griffin,Kyoung-Hoon Lee,Patrick Fishburn,Patrick Rodgers,Stephan Jaeger
Akshay Bhatia,Aldrich Potgieter,Hayden Springer,Joel Dahmen,Kurt Kitayama,Nicolai Hojgaard
Akshay Bhatia,Aldrich Potgieter,Antoine Rozner,Patrick Fishburn,Ricky Castillo,Stephan Jaeger
Aaron Rai,Adam Svensson,Akshay Bhatia,Aldrich Potgieter,Jackson Suber,Patrick Fishburn
Aldrich Potgieter,Antoine Rozner,C.T. Pan,Lanto Griffin,Rasmus Hojgaard,Stephan Jaeger
Adam Svensson,Akshay Bhatia,Aldrich Potgieter,Emiliano Grillo,Harry Hall,Nicolai Hojgaard
Aaron Rai,Akshay Bhatia,Aldrich Potgieter,Kevin Yu,Kyoung-Hoon Lee,Luke List
Akshay Bhatia,Aldrich Potgieter,Ben Griffin,Henrik Norlander,Niklas Norgaard Moller,Patrick Fishburn
Aaron Rai,Aldrich Potgieter,Hayden Springer,Justin Lower,Kevin Yu,Michael Kim
Ben Griffin,Jesper Svensson,Kurt Kitayama,Quade Cummins,Ryo Hisatsune,Stephan Jaeger
Aaron Rai,Aldrich Potgieter,Harry Hall,Joel Dahmen,Sam Stevens,Victor Perez
Akshay Bhatia,Aldrich Potgieter,Harry Hall,Kyoung-Hoon Lee,Michael Kim,Nick Hardy
Aaron Rai,Charley Hoffman,Harry Hall,Kyoung-Hoon Lee,Stephan Jaeger,Vincent Norrman
