G1,G2,G3,G4,G5,G6
Ben Griffin,Hayden Springer,Nicolai Hojgaard,Patrick Rodgers,Stephan Jaeger,Vincent Norrman
Akshay Bhatia,Aldrich Potgieter,Erik Van Rooyen,Kevin Roy,Nicolai Hojgaard,Taylor Moore
Aaron Rai,Erik Van Rooyen,Kris Ventura,Michael Kim,Stephan Jaeger,Vincent Norrman
Aaron Rai,Akshay Bhatia,Aldrich Potgieter,Erik Van Rooyen,Nick Hardy,Niklas Norgaard Moller
Akshay Bhatia,Aldrich Potgieter,Antoine Rozner,Ben Griffin,Ben Kohles,Taylor Moore
Adam Svensson,Aldrich Potgieter,Ben Griffin,Rasmus Hojgaard,Ricky Castillo,Taylor Moore
Aaron Rai,Ben Griffin,Chan Kim,Erik Van Rooyen,Patrick Rodgers,Vincent Norrman
Erik Van Rooyen,Hayden Springer,Joe Highsmith,Michael Kim,Patrick Rodgers,Stephan Jaeger
Aaron Rai,Alejandro Tosti,Ben Griffin,Jesper Svensson,Michael Kim,Patrick Fishburn
Aaron Rai,Akshay Bhatia,Joe Highsmith,Kris Ventura,Nicolai Hojgaard,Rico Hoey
Jesper Svensson,Patrick Fishburn,Patrick Rodgers,Stephan Jaeger,Thorbjorn Olesen,Vincent Norrman
Akshay Bhatia,Ben Griffin,Erik Van Rooyen,Jacob Bridgeman,Nicolai Hojgaard,Victor Perez
Aaron Rai,Akshay Bhatia,Erik Van Rooyen,Jacob Bridgeman,Patrick Fishburn,Vincent Norrman
Akshay Bhatia,Ben Griffin,Joe Highsmith,Kevin Roy,Kris Ventura,Niklas Norgaard Moller
Aaron Rai,Ben Griffin,Erik Van Rooyen,Lanto Griffin,Patrick Fishburn,Taylor Moore
Aaron Rai,Joe Highsmith,Karl Vilips,Michael Kim,Nicolai Hojgaard,Patrick Rodgers
Aaron Rai,Adam Svensson,Akshay Bhatia,Antoine Rozner,Nicolai Hojgaard,Quade Cummins
Kevin Roy,Luke List,Michael Kim,Patrick Rodgers,Stephan Jaeger,Victor Perez
Aldrich Potgieter,Alex Smalley,Beau Hossler,Chan Kim,Joe Highsmith,Rasmus Hojgaard
Akshay Bhatia,Ben Griffin,Jesper Svensson,Karl Vilips,Rico Hoey,Taylor Moore
Aaron Rai,Akshay Bhatia,Greyson Sigg,Michael Thorbjornsen,Rico Hoey,Vincent Norrman
Adam Svensson,Akshay Bhatia,Ben Griffin,Hayden Springer,Luke List,Taylor Moore
Aaron Rai,Ben Silverman,Jackson Suber,Joe Highsmith,Patrick Rodgers,Stephan Jaeger
Aaron Rai,Alex Smalley,Jesper Svensson,Joe Highsmith,Nicolai Hojgaard,Taylor Moore
Ben Griffin,Jacob Bridgeman,Joe Highsmith,Patrick Rodgers,Rico Hoey,Stephan Jaeger
Alejandro Tosti,Chan Kim,Jesper Svensson,Michael Kim,Stephan Jaeger,Taylor Moore
Akshay Bhatia,Alejandro Tosti,Ben Griffin,Max McGreevy,Ricky Castillo,Taylor Moore
Kyoung-Hoon Lee,Michael Kim,Patrick Rodgers,Rico Hoey,Ryan Gerard,Stephan Jaeger
Greyson Sigg,Joe Highsmith,Sam Stevens,Stephan Jaeger,Thorbjorn Olesen,Vincent Norrman
Ben Griffin,Ben Silverman,Jesper Svensson,Rasmus Hojgaard,Taylor Moore,Vincent Norrman
Akshay Bhatia,Ben Griffin,Joe Highsmith,Kyoung-Hoon Lee,Taylor Moore,Victor Perez
Aaron Rai,Akshay Bhatia,Chris Gotterup,Kevin Roy,Lanto Griffin,Matt Wallace
Akshay Bhatia,Chris Gotterup,Joe Highsmith,Nicolai Hojgaard,Ryan Gerard,Taylor Moore
Adam Svensson,Akshay Bhatia,Jesper Svensson,Nicolai Hojgaard,Taylor Moore,Trey Mullinax
