G1,G2,G3,G4,G5,G6
Aaron Rai,Akshay Bhatia,Ben Griffin,Henrik Norlander,Joe Highsmith,Vincent Norrman
Lanto Griffin,Michael Kim,Patrick Rodgers,Stephan Jaeger,Victor Perez,Vincent Norrman
Henrik Norlander,Lanto Griffin,Michael Kim,Rasmus Hojgaard,Stephan Jaeger,Vincent Norrman
Aaron Rai,Akshay Bhatia,Jesper Svensson,Joe Highsmith,Patrick Fishburn,Victor Perez
Aaron Rai,Ben Griffin,Henrik Norlander,Patrick Fishburn,Rasmus Hojgaard,Vincent Norrman
Ben Griffin,Lanto Griffin,Michael Kim,Rasmus Hojgaard,Victor Perez,Vincent Norrman
Aaron Rai,Adam Svensson,Jesper Svensson,Nicolai Hojgaard,Rasmus Hojgaard,Victor Perez
Akshay Bhatia,Ben Griffin,C.T. Pan,Jesper Svensson,Rico Hoey,Victor Perez
Akshay Bhatia,Ben Griffin,Jesper Svensson,Mac Meissner,Patrick Fishburn,Vincent Norrman
Adam Svensson,Joel Dahmen,Michael Kim,Patrick Rodgers,Stephan Jaeger,Victor Perez
Akshay Bhatia,Ben Griffin,Chan Kim,Henrik Norlander,Taylor Moore,Vincent Norrman
Aaron Rai,Ben Griffin,C.T. Pan,Joe Highsmith,Kevin Yu,Victor Perez
Akshay Bhatia,Ben Griffin,Chan Kim,Jesper Svensson,Joel Dahmen,Niklas Norgaard Moller
Akshay Bhatia,Alex Smalley,Erik Van Rooyen,Kevin Yu,Victor Perez,Vincent Norrman
Chan Kim,Jesper Svensson,Kevin Yu,Michael Kim,Stephan Jaeger,Victor Perez
Akshay Bhatia,Jesper Svensson,Joe Highsmith,Kurt Kitayama,Victor Perez,Vincent Norrman
Adam Svensson,Akshay Bhatia,Joel Dahmen,Nicolai Hojgaard,Patrick Rodgers,Victor Perez
Akshay Bhatia,Chan Kim,Joe Highsmith,Rasmus Hojgaard,Victor Perez,Vincent Norrman
Aaron Rai,Akshay Bhatia,Erik Van Rooyen,Joe Highsmith,Patrick Fishburn,Rico Hoey
Akshay Bhatia,Erik Van Rooyen,Jesper Svensson,Joel Dahmen,Rasmus Hojgaard,Rico Hoey
Aaron Rai,Ben Griffin,Joe Highsmith,Kurt Kitayama,Rico Hoey,Vincent Norrman
Akshay Bhatia,C.T. Pan,Chan Kim,Jesper Svensson,Kevin Yu,Vincent Norrman
Alex Smalley,Lanto Griffin,Patrick Rodgers,Rasmus Hojgaard,Victor Perez,Vincent Norrman
Aaron Rai,Akshay Bhatia,Carson Young,Jesper Svensson,Joe Highsmith,Rico Hoey
Akshay Bhatia,Antoine Rozner,Erik Van Rooyen,Rasmus Hojgaard,Victor Perez,Vincent Norrman
Adam Svensson,Akshay Bhatia,Henrik Norlander,Patrick Fishburn,Rasmus Hojgaard,Vincent Norrman
Akshay Bhatia,C.T. Pan,Patrick Rodgers,Rico Hoey,Victor Perez,Vincent Norrman
Ben Griffin,Joe Highsmith,Rico Hoey,Sam Stevens,Stephan Jaeger,Victor Perez
Aaron Rai,Alex Smalley,Joe Highsmith,Mac Meissner,Rico Hoey,Stephan Jaeger
Ben Griffin,Erik Van Rooyen,Mac Meissner,Michael Kim,Patrick Rodgers,Vincent Norrman
Akshay Bhatia,Joe Highsmith,Lanto Griffin,Rasmus Hojgaard,Rico Hoey,Victor Perez
Akshay Bhatia,Ben Griffin,Henrik Norlander,Joel Dahmen,Kevin Yu,Patrick Fishburn
Aaron Rai,Chan Kim,Jesper Svensson,Michael Kim,Taylor Moore,Victor Perez
Ben Griffin,Joe Highsmith,Kurt Kitayama,Michael Kim,Victor Perez,Vincent Norrman
Akshay Bhatia,C.T. Pan,Jesper Svensson,Kevin Yu,Lanto Griffin,Rico Hoey
Akshay Bhatia,Ben Griffin,Henrik Norlander,Rico Hoey,Taylor Moore,Victor Perez
Aaron Rai,Erik Van Rooyen,Lanto Griffin,Patrick Rodgers,Rico Hoey,Taylor Moore
Ben Griffin,C.T. Pan,Erik Van Rooyen,Kevin Yu,Michael Kim,Victor Perez
Jesper Svensson,Kevin Yu,Lanto Griffin,Michael Kim,Patrick Rodgers,Victor Perez
Ben Griffin,Harry Hall,Joe Highsmith,Rasmus Hojgaard,Rico Hoey,Victor Perez
Adam Svensson,Ben Griffin,Jesper Svensson,Kevin Yu,Kurt Kitayama,Vincent Norrman
Akshay Bhatia,Joel Dahmen,Kevin Yu,Lanto Griffin,Taylor Moore,Victor Perez
Aaron Rai,Henrik Norlander,Michael Thorbjornsen,Rasmus Hojgaard,Taylor Moore,Vincent Norrman
Akshay Bhatia,Henrik Norlander,Kevin Yu,Michael Kim,Rico Hoey,Vincent Norrman
Ben Griffin,Joel Dahmen,Patrick Rodgers,Rasmus Hojgaard,Rico Hoey,Victor Perez
Akshay Bhatia,C.T. Pan,Carson Young,Lanto Griffin,Taylor Moore,Vincent Norrman
Harry Hall,Jackson Suber,Joe Highsmith,Michael Kim,Rasmus Hojgaard,Vincent Norrman
Ben Griffin,Joe Highsmith,Lanto Griffin,Patrick Rodgers,Sam Stevens,Victor Perez
Akshay Bhatia,C.T. Pan,Michael Thorbjornsen,Taylor Moore,Victor Perez,Vincent Norrman
Akshay Bhatia,Henrik Norlander,Kurt Kitayama,Nicolai Hojgaard,Rico Hoey,Vincent Norrman
Akshay Bhatia,Alex Smalley,Kevin Yu,Lanto Griffin,Rico Hoey,Victor Perez
Ben Griffin,Kevin Yu,Mac Meissner,Rasmus Hojgaard,Victor Perez,Vincent Norrman
Aaron Rai,Niklas Norgaard Moller,Patrick Fishburn,Rasmus Hojgaard,Rico Hoey,Vincent Norrman
Aaron Rai,Adam Svensson,Carson Young,Michael Kim,Taylor Moore,Vincent Norrman
Akshay Bhatia,Erik Van Rooyen,Joe Highsmith,Michael Thorbjornsen,Sam Stevens,Vincent Norrman
Adam Svensson,C.T. Pan,Patrick Fishburn,Patrick Rodgers,Rico Hoey,Stephan Jaeger
Jackson Suber,Kevin Yu,Rasmus Hojgaard,Rico Hoey,Stephan Jaeger,Victor Perez
Chan Kim,Jesper Svensson,Lanto Griffin,Patrick Fishburn,Patrick Rodgers,Rasmus Hojgaard
Ben Griffin,Erik Van Rooyen,Joe Highsmith,Kevin Yu,Kurt Kitayama,Lanto Griffin
Aaron Rai,Joe Highsmith,Kevin Yu,Matti Schmid,Rasmus Hojgaard,Victor Perez
Adam Svensson,Ben Griffin,Henrik Norlander,Patrick Rodgers,Rasmus Hojgaard,Rico Hoey
Akshay Bhatia,Alex Smalley,Chan Kim,Kevin Yu,Rico Hoey,Vincent Norrman
Ben Griffin,Joe Highsmith,Joel Dahmen,Kurt Kitayama,Patrick Rodgers,Victor Perez
Adam Svensson,Niklas Norgaard Moller,Patrick Rodgers,Rasmus Hojgaard,Victor Perez,Vincent Norrman
Erik Van Rooyen,Jesper Svensson,Joe Highsmith,Kurt Kitayama,Rasmus Hojgaard,Victor Perez
Adam Svensson,Akshay Bhatia,Patrick Fishburn,Patrick Rodgers,Rico Hoey,Victor Perez
Adam Svensson,Ben Griffin,Niklas Norgaard Moller,Patrick Fishburn,Rasmus Hojgaard,Victor Perez
Akshay Bhatia,Joel Dahmen,Niklas Norgaard Moller,Patrick Rodgers,Rico Hoey,Victor Perez
Harry Hall,Rasmus Hojgaard,Rico Hoey,Taylor Moore,Victor Perez,Vincent Norrman
Aaron Rai,Henrik Norlander,Joe Highsmith,Kevin Yu,Michael Thorbjornsen,Rasmus Hojgaard
Akshay Bhatia,Henrik Norlander,Joe Highsmith,Niklas Norgaard Moller,Sam Stevens,Vincent Norrman
Joel Dahmen,Lanto Griffin,Matti Schmid,Michael Kim,Patrick Rodgers,Rasmus Hojgaard
Akshay Bhatia,Antoine Rozner,Ben Griffin,Niklas Norgaard Moller,Rico Hoey,Victor Perez
Adam Svensson,Ben Griffin,Henrik Norlander,Kevin Yu,Patrick Fishburn,Rasmus Hojgaard
Akshay Bhatia,Henrik Norlander,Jesper Svensson,Joe Highsmith,Kurt Kitayama,Rico Hoey
Akshay Bhatia,Joe Highsmith,Lanto Griffin,Mac Meissner,Patrick Rodgers,Rico Hoey
Aaron Rai,Kevin Yu,Patrick Fishburn,Patrick Rodgers,Rico Hoey,Victor Perez
Jesper Svensson,Kurt Kitayama,Mac Meissner,Michael Kim,Nicolai Hojgaard,Vincent Norrman
Adam Svensson,Akshay Bhatia,Carson Young,Henrik Norlander,Joe Highsmith,Rasmus Hojgaard
Aaron Rai,Michael Kim,Patrick Fishburn,Rico Hoey,Taylor Moore,Victor Perez
Ben Griffin,Chan Kim,Joel Dahmen,Kevin Yu,Patrick Fishburn,Rasmus Hojgaard
Kurt Kitayama,Nicolai Hojgaard,Rasmus Hojgaard,Rico Hoey,Victor Perez,Vincent Norrman
Harry Hall,Joe Highsmith,Joel Dahmen,Michael Kim,Rasmus Hojgaard,Rico Hoey
Akshay Bhatia,Jesper Svensson,Joel Dahmen,Mac Meissner,Patrick Fishburn,Taylor Moore
Adam Svensson,Akshay Bhatia,C.T. Pan,Rico Hoey,Taylor Moore,Victor Perez
Aaron Rai,Joel Dahmen,Patrick Fishburn,Patrick Rodgers,Rico Hoey,Taylor Moore
Alex Smalley,Kevin Yu,Lanto Griffin,Patrick Fishburn,Rasmus Hojgaard,Victor Perez
Lanto Griffin,Michael Kim,Patrick Rodgers,Rico Hoey,Sam Stevens,Vincent Norrman
Adam Svensson,Akshay Bhatia,Kevin Yu,Lanto Griffin,Niklas Norgaard Moller,Rico Hoey
Adam Svensson,Ben Griffin,C.T. Pan,Joe Highsmith,Mac Meissner,Rasmus Hojgaard
Aaron Rai,Antoine Rozner,Ben Griffin,Carson Young,Patrick Rodgers,Rico Hoey
Kevin Yu,Lanto Griffin,Michael Kim,Rasmus Hojgaard,Rico Hoey,Victor Perez
Akshay Bhatia,Henrik Norlander,Joe Highsmith,Michael Thorbjornsen,Rasmus Hojgaard,Rico Hoey
C.T. Pan,Jesper Svensson,Rasmus Hojgaard,Rico Hoey,Sam Stevens,Vincent Norrman
