G1,G2,G3,G4,G5,G6
Ben Griffin,Kevin Yu,Nicolai Hojgaard,Stephan Jaeger,Victor Perez,Vincent Norrman
Aaron Rai,Ben Griffin,Erik Van Rooyen,Patrick Rodgers,Victor Perez,Vincent Norrman
Aaron Rai,Ben Griffin,Kevin Roy,Kris Ventura,Patrick Rodgers,Victor Perez
Aaron Rai,Ben Griffin,Erik Van Rooyen,Matthew McCarty,Patrick Rodgers,Victor Perez
Aaron Rai,Ben Griffin,Kevin Yu,Kris Ventura,Nicolai Hojgaard,Victor Perez
Adam Svensson,Ben Griffin,Hayden Springer,Jacob Bridgeman,Patrick Rodgers,Stephan Jaeger
Aaron Rai,Ben Griffin,Chandler Phillips,Erik Van Rooyen,Patrick Rodgers,Victor Perez
Aaron Rai,Beau Hossler,Ben Griffin,Hayden Springer,Joe Highsmith,Nicolai Hojgaard
Aaron Rai,Erik Van Rooyen,Kevin Yu,Kris Ventura,Stephan Jaeger,Trey Mullinax
Ben Griffin,Henrik Norlander,Nicolai Hojgaard,Stephan Jaeger,Taylor Moore,Victor Perez
Aaron Rai,Ben Griffin,Erik Van Rooyen,Max McGreevy,Patrick Rodgers,Victor Perez
Erik Van Rooyen,Michael Kim,Patrick Rodgers,Stephan Jaeger,Vincent Norrman,Will Gordon
Aaron Rai,Ben Griffin,Ben Silverman,Joe Highsmith,Stephan Jaeger,Vince Whaley
Ben Griffin,Henrik Norlander,Joe Highsmith,Nicolai Hojgaard,Stephan Jaeger,Taylor Moore
Ben Griffin,Jacob Bridgeman,Patrick Rodgers,Rico Hoey,Stephan Jaeger,Vincent Norrman
Ben Griffin,Greyson Sigg,Joe Highsmith,Kevin Yu,Stephan Jaeger,Victor Perez
Ben Griffin,Jesper Svensson,Kevin Yu,Matt Wallace,Stephan Jaeger,Vincent Norrman
Aaron Rai,Erik Van Rooyen,Matteo Manassero,Stephan Jaeger,Taylor Moore,Trey Mullinax
Aaron Rai,Adam Svensson,Ben Griffin,Erik Van Rooyen,Henrik Norlander,Patrick Rodgers
Harry Hall,Jesper Svensson,Joe Highsmith,Kevin Yu,Stephan Jaeger,Victor Perez
Adam Svensson,Ben Griffin,Erik Van Rooyen,Michael Kim,Stephan Jaeger,Vince Whaley
Aaron Rai,Ben Griffin,Max McGreevy,Michael Kim,Nicolai Hojgaard,Vince Whaley
Aaron Rai,Antoine Rozner,Ben Griffin,Nicolai Hojgaard,Taylor Moore,Vincent Norrman
Aaron Rai,Ben Griffin,Joe Highsmith,Matteo Manassero,Michael Thorbjornsen,Patrick Rodgers
Aaron Rai,Erik Van Rooyen,Joe Highsmith,Patrick Rodgers,Taylor Moore,Vincent Norrman
Aaron Rai,Erik Van Rooyen,Matt Wallace,Nicolai Hojgaard,Rico Hoey,Stephan Jaeger
Ben Griffin,Erik Van Rooyen,Michael Kim,Rico Hoey,Stephan Jaeger,Vince Whaley
Ben Griffin,Erik Van Rooyen,Matteo Manassero,Michael Kim,Patrick Rodgers,Victor Perez
Aaron Rai,Beau Hossler,Ben Griffin,Matteo Manassero,Nicolai Hojgaard,Rico Hoey
Akshay Bhatia,Kris Ventura,Michael Kim,Nicolai Hojgaard,Trey Mullinax,Victor Perez
Ben Griffin,Joel Dahmen,Matt Wallace,Michael Kim,Stephan Jaeger,Victor Perez
Aaron Rai,Ben Griffin,Erik Van Rooyen,Matt Wallace,Michael Kim,Quade Cummins
Aaron Rai,Akshay Bhatia,Erik Van Rooyen,Patrick Fishburn,Victor Perez,Vince Whaley
Aaron Rai,Ben Griffin,Jacob Bridgeman,Michael Kim,Patrick Fishburn,Thriston Lawrence
Ben Griffin,Hayden Springer,Michael Kim,Nicolai Hojgaard,Patrick Rodgers,Vince Whaley
Aaron Rai,Beau Hossler,Ben Griffin,Nicolai Hojgaard,Rico Hoey,Thriston Lawrence
Aaron Rai,Beau Hossler,Ben Griffin,Chan Kim,Erik Van Rooyen,Victor Perez
Beau Hossler,Ben Griffin,Hayden Springer,Joe Highsmith,Nicolai Hojgaard,Patrick Rodgers
Ben Griffin,Erik Van Rooyen,Harry Hall,Joe Highsmith,Kevin Yu,Nicolai Hojgaard
Aaron Rai,Ben Griffin,Kyoung-Hoon Lee,Patrick Fishburn,Patrick Rodgers,Victor Perez
Aaron Rai,Alex Smalley,Chan Kim,Erik Van Rooyen,Matthew McCarty,Patrick Rodgers
Ben Griffin,Ben Silverman,Hayden Springer,Matt Wallace,Michael Kim,Stephan Jaeger
Adam Svensson,Ben Griffin,C.T. Pan,Erik Van Rooyen,Michael Kim,Nicolai Hojgaard
Hayden Springer,Matt Wallace,Niklas Norgaard Moller,Rasmus Hojgaard,Stephan Jaeger,Vincent Norrman
Adam Svensson,Ben Griffin,Ben Silverman,Michael Kim,Rico Hoey,Stephan Jaeger
Aaron Rai,Adam Svensson,Antoine Rozner,Joe Highsmith,Kevin Yu,Stephan Jaeger
Ben Griffin,Ben Silverman,Joe Highsmith,Michael Kim,Stephan Jaeger,Vince Whaley
Akshay Bhatia,Antoine Rozner,Ben Griffin,Carson Young,Erik Van Rooyen,Ryan Gerard
Aaron Rai,Joe Highsmith,Kevin Yu,Kris Ventura,Nicolai Hojgaard,Taylor Moore
Akshay Bhatia,Ben Griffin,Jake Knapp,Joe Highsmith,Victor Perez,Vince Whaley
Akshay Bhatia,Joe Highsmith,Kris Ventura,Rasmus Hojgaard,Rico Hoey,Victor Perez
Aaron Rai,Ben Griffin,Greyson Sigg,Taylor Moore,Victor Perez,Vince Whaley
Andrew Putnam,Michael Kim,Nicolai Hojgaard,Patrick Fishburn,Rico Hoey,Stephan Jaeger
Adam Svensson,Ben Griffin,Matteo Manassero,Michael Kim,Nicolai Hojgaard,Taylor Moore
Chan Kim,Erik Van Rooyen,Matt Wallace,Rasmus Hojgaard,Stephan Jaeger,Vincent Norrman
Aaron Rai,Ben Griffin,Ben Silverman,Hayden Springer,Matt Wallace,Michael Kim
Harry Hall,Joe Highsmith,Kevin Yu,Rico Hoey,Stephan Jaeger,Victor Perez
Charley Hoffman,Jacob Bridgeman,Kevin Yu,Patrick Rodgers,Quade Cummins,Stephan Jaeger
Aaron Rai,Ben Griffin,Kevin Roy,Patrick Fishburn,Taylor Moore,Vince Whaley
Aaron Rai,Ben Griffin,Kevin Yu,Nicolai Hojgaard,Rico Hoey,Vince Whaley
Aaron Rai,Ben Griffin,Erik Van Rooyen,Henrik Norlander,Jacob Bridgeman,Sam Stevens
Aaron Rai,Adam Svensson,Akshay Bhatia,Charley Hoffman,Jacob Bridgeman,Trey Mullinax
Aaron Rai,Ben Griffin,Patrick Fishburn,Taylor Moore,Victor Perez,Vince Whaley
Adam Svensson,Harry Hall,Joe Highsmith,Kevin Yu,Rico Hoey,Stephan Jaeger
Adam Svensson,Beau Hossler,Ben Griffin,Erik Van Rooyen,Patrick Rodgers,Victor Perez
Aaron Rai,Alex Smalley,Kevin Yu,Nicolai Hojgaard,Rico Hoey,Victor Perez
Ben Griffin,Kevin Yu,Max McGreevy,Michael Kim,Nicolai Hojgaard,Patrick Fishburn
Aaron Rai,Ben Griffin,Erik Van Rooyen,Jacob Bridgeman,Patton Kizzire,Sam Stevens
Ben Griffin,Matteo Manassero,Nicolai Hojgaard,Patrick Rodgers,Rico Hoey,Taylor Moore
Aaron Rai,Adam Svensson,Erik Van Rooyen,Jacob Bridgeman,Kevin Yu,Michael Kim
Adam Svensson,Ben Griffin,Charley Hoffman,Erik Van Rooyen,Kevin Yu,Patrick Rodgers
Chris Gotterup,Kevin Yu,Michael Thorbjornsen,Patrick Rodgers,Stephan Jaeger,Vincent Norrman
Andrew Putnam,Jesper Svensson,Joe Highsmith,Nicolai Hojgaard,Rasmus Hojgaard,Taylor Moore
Aaron Rai,Antoine Rozner,Ben Griffin,Jacob Bridgeman,Sam Stevens,Vincent Norrman
Ben Griffin,Henrik Norlander,Michael Kim,Nicolai Hojgaard,Patrick Fishburn,Taylor Moore
Aaron Rai,Alex Smalley,Ben Griffin,Erik Van Rooyen,Matt Wallace,Rico Hoey
Aaron Rai,Andrew Putnam,Ben Griffin,Kevin Yu,Michael Thorbjornsen,Rico Hoey
Adam Svensson,Akshay Bhatia,Andrew Putnam,Michael Kim,Rico Hoey,Victor Perez
Aaron Rai,Jesper Svensson,Matt Wallace,Nicolai Hojgaard,Patrick Rodgers,Rico Hoey
Akshay Bhatia,C.T. Pan,Joe Highsmith,Michael Kim,Victor Perez,Vince Whaley
Ben Griffin,Erik Van Rooyen,Kris Ventura,Sam Stevens,Taylor Moore,Victor Perez
Aaron Rai,Beau Hossler,Ben Griffin,Carson Young,Erik Van Rooyen,Rico Hoey
C.T. Pan,Erik Van Rooyen,Jacob Bridgeman,Joe Highsmith,Sam Stevens,Stephan Jaeger
Aaron Rai,Ben Griffin,Kevin Roy,Rico Hoey,Sam Stevens,Vince Whaley
Ben Griffin,Henrik Norlander,Jacob Bridgeman,Kurt Kitayama,Patrick Rodgers,Vincent Norrman
Aaron Rai,Antoine Rozner,Erik Van Rooyen,Michael Kim,Taylor Moore,Victor Perez
Adam Svensson,Ben Griffin,Erik Van Rooyen,Nicolai Hojgaard,Patrick Fishburn,Sam Stevens
Ben Griffin,Jacob Bridgeman,Jesper Svensson,Kevin Yu,Patrick Rodgers,Rico Hoey
Ben Griffin,Nicolai Hojgaard,Patrick Rodgers,Rico Hoey,Takumi Kanaya,Taylor Moore
Kevin Roy,Kevin Yu,Michael Kim,Nicolai Hojgaard,Taylor Moore,Victor Perez
Aaron Rai,Chan Kim,Erik Van Rooyen,Jacob Bridgeman,Nicolai Hojgaard,Sam Stevens
Erik Van Rooyen,Nicolai Hojgaard,Patrick Fishburn,Rasmus Hojgaard,Taylor Moore,Victor Perez
Ben Griffin,Erik Van Rooyen,Jesper Svensson,Matt Wallace,Nicolai Hojgaard,Sam Stevens
Aaron Rai,Ben Griffin,Frankie Capan,Matt Wallace,Michael Kim,Rico Hoey
