G1,G2,G3,G4,G5,G6
Aaron Rai,Aldrich Potgieter,Hayden Springer,Patrick Rodgers,Stephan Jaeger,Trey Mullinax
Akshay Bhatia,Aldrich Potgieter,Hayden Springer,Jesper Svensson,Matt Wallace,Stephan Jaeger
Aaron Rai,Aldrich Potgieter,Antoine Rozner,Jake Knapp,Ryan Gerard,Stephan Jaeger
Aldrich Potgieter,C.T. Pan,Chan Kim,Patrick Rodgers,Ryan Gerard,Stephan Jaeger
Aaron Rai,Akshay Bhatia,Aldrich Potgieter,Ben Silverman,Charley Hoffman,Lanto Griffin
Akshay Bhatia,Aldrich Potgieter,Chris Gotterup,Joe Highsmith,Patrick Fishburn,Stephan Jaeger
Aaron Rai,Alejandro Tosti,Erik Van Rooyen,Greyson Sigg,Nicolai Hojgaard,Stephan Jaeger
Akshay Bhatia,Aldrich Potgieter,Alex Smalley,Antoine Rozner,C.T. Pan,Ryan Gerard
Aldrich Potgieter,Alex Smalley,C.T. Pan,Matt Wallace,Nicolai Hojgaard,Stephan Jaeger
Akshay Bhatia,Alex Smalley,Hayden Springer,Matti Schmid,Stephan Jaeger,Vincent Norrman
Akshay Bhatia,Alejandro Tosti,Carson Young,Kris Ventura,Ryan Gerard,Stephan Jaeger
Akshay Bhatia,Erik Van Rooyen,Jackson Suber,Matteo Manassero,Nicolai Hojgaard,Stephan Jaeger
Akshay Bhatia,Charley Hoffman,Hayden Springer,Nicolai Hojgaard,Stephan Jaeger,Trey Mullinax
Erik Van Rooyen,Kevin Yu,Patrick Rodgers,Ryan Gerard,Stephan Jaeger,Vincent Norrman
C.T. Pan,Greyson Sigg,Hayden Springer,Patrick Rodgers,Ryan Gerard,Stephan Jaeger
Aldrich Potgieter,C.T. Pan,Chan Kim,Joe Highsmith,Sam Stevens,Stephan Jaeger
Hayden Springer,Kevin Yu,Nicolai Hojgaard,Ryan Gerard,Stephan Jaeger,Taylor Moore
Akshay Bhatia,C.T. Pan,Jesper Svensson,Kevin Yu,Ryan Gerard,Vincent Norrman
Akshay Bhatia,Aldrich Potgieter,Alex Smalley,Chan Kim,Taylor Moore,Will Gordon
Aaron Rai,Aldrich Potgieter,Charley Hoffman,Chris Gotterup,Patrick Rodgers,Taylor Moore
Akshay Bhatia,Chris Gotterup,Hayden Springer,Jacob Bridgeman,Nicolai Hojgaard,Stephan Jaeger
Aaron Rai,Akshay Bhatia,Joe Highsmith,Kevin Yu,Max McGreevy,Vincent Norrman
