G1,G2,G3,G4,G5,G6
Akshay Bhatia,Aldrich Potgieter,Erik Van Rooyen,Jesper Svensson,Patrick Rodgers,Rico Hoey
Adam Svensson,Andrew Putnam,Ben Griffin,Michael Kim,Stephan Jaeger,Vincent Norrman
Aaron Rai,Akshay Bhatia,Brian Campbell,Frankie Capan,Patrick Fishburn,Thorbjorn Olesen
Akshay Bhatia,Aldrich Potgieter,Ben Silverman,Erik Van Rooyen,Patrick Rodgers,Vince Whaley
Aaron Rai,Ben Griffin,Charley Hoffman,Hayden Springer,Joe Highsmith,Rasmus Hojgaard
Aaron Rai,Michael Kim,Nicolai Hojgaard,Patrick Rodgers,Ryo Hisatsune,Thriston Lawrence
Aaron Rai,Ben Griffin,Hayden Springer,Kevin Yu,Nicolai Hojgaard,Patrick Fishburn
Aaron Rai,C.T. Pan,Erik Van Rooyen,Greyson Sigg,Rico Hoey,Stephan Jaeger
Adam Svensson,Akshay Bhatia,Kevin Roy,Patrick Rodgers,Ryan Gerard,Victor Perez
Aaron Rai,Jacob Bridgeman,Joe Highsmith,Kevin Yu,Stephan Jaeger,Victor Perez
Akshay Bhatia,Jesper Svensson,Mac Meissner,Nick Hardy,Stephan Jaeger,Victor Perez
Aaron Rai,Andrew Putnam,Ben Griffin,Chan Kim,Nicolai Hojgaard,Thorbjorn Olesen
Antoine Rozner,Erik Van Rooyen,Harry Hall,Michael Kim,Stephan Jaeger,Vincent Norrman
Andrew Putnam,Ben Griffin,Chris Gotterup,Patrick Rodgers,Stephan Jaeger,Thriston Lawrence
Aldrich Potgieter,Chan Kim,Erik Van Rooyen,Kevin Yu,Patrick Rodgers,Taylor Moore
Akshay Bhatia,Ben Griffin,Joe Highsmith,Joel Dahmen,Taylor Moore,Victor Perez
Aaron Rai,Ben Griffin,Joe Highsmith,Kevin Roy,Sam Stevens,Victor Perez
Adam Svensson,Akshay Bhatia,Ben Griffin,Ryo Hisatsune,Taylor Moore,Vince Whaley
Aaron Rai,Akshay Bhatia,Ben Kohles,Henrik Norlander,Taylor Moore,Victor Perez
Aaron Rai,Luke List,Michael Thorbjornsen,Nicolai Hojgaard,Rasmus Hojgaard,Ryan Gerard
Akshay Bhatia,Ben Kohles,Emiliano Grillo,Niklas Norgaard Moller,Stephan Jaeger,Victor Perez
Aaron Rai,Andrew Putnam,C.T. Pan,Joe Highsmith,Michael Kim,Nicolai Hojgaard
Alejandro Tosti,Alex Smalley,Hayden Springer,Michael Kim,Nicolai Hojgaard,Rasmus Hojgaard
Aaron Rai,Ben Griffin,Erik Van Rooyen,Matt Wallace,Michael Kim,Thriston Lawrence
Akshay Bhatia,Ben Griffin,Matti Schmid,Patrick Rodgers,Quade Cummins,Will Gordon
Antoine Rozner,Ben Griffin,Michael Thorbjornsen,Patrick Rodgers,Quade Cummins,Stephan Jaeger
Aaron Rai,Adam Svensson,Ben Griffin,Luke List,Patrick Fishburn,Patrick Rodgers
Akshay Bhatia,Andrew Putnam,Ben Griffin,Thorbjorn Olesen,Victor Perez,Vince Whaley
Andrew Putnam,Beau Hossler,Ben Griffin,Jesper Svensson,Kevin Roy,Michael Kim
Akshay Bhatia,Antoine Rozner,Harry Hall,Kevin Roy,Matteo Manassero,Nicolai Hojgaard
Aaron Rai,Ben Kohles,Jesper Svensson,Joe Highsmith,Kevin Yu,Rasmus Hojgaard
Ben Griffin,Kevin Yu,Matteo Manassero,Max McGreevy,Nicolai Hojgaard,Rasmus Hojgaard
Akshay Bhatia,Andrew Putnam,Jesper Svensson,Patrick Rodgers,Trey Mullinax,Victor Perez
Ben Griffin,Carson Young,Michael Kim,Nicolai Hojgaard,Paul Waring,Stephan Jaeger
Ben Griffin,Joe Highsmith,Mac Meissner,Michael Kim,Rico Hoey,Stephan Jaeger
Aaron Rai,Akshay Bhatia,Andrew Putnam,Ben Silverman,Jacob Bridgeman,Victor Perez
Adam Svensson,C.T. Pan,Patrick Fishburn,Patrick Rodgers,Stephan Jaeger,Victor Perez
Akshay Bhatia,Erik Van Rooyen,Joe Highsmith,Patrick Fishburn,Patrick Rodgers,Victor Perez
Ben Griffin,C.T. Pan,Michael Kim,Nicolai Hojgaard,Patrick Fishburn,Victor Perez
Akshay Bhatia,Andrew Putnam,Henrik Norlander,Joe Highsmith,Rasmus Hojgaard,Victor Perez
Aaron Rai,Ben Griffin,Chan Kim,Patrick Fishburn,Taylor Moore,Victor Perez
Aaron Rai,Chan Kim,Hayden Springer,Max McGreevy,Rasmus Hojgaard,Taylor Moore
Beau Hossler,Ben Griffin,Erik Van Rooyen,Frankie Capan,Harry Hall,Nicolai Hojgaard
Erik Van Rooyen,Kevin Yu,Patrick Rodgers,Stephan Jaeger,Victor Perez,Vince Whaley
Aaron Rai,Erik Van Rooyen,Kevin Yu,Rasmus Hojgaard,Victor Perez,Will Gordon
Greyson Sigg,Jacob Bridgeman,Rasmus Hojgaard,Rico Hoey,Stephan Jaeger,Victor Perez
Aaron Rai,Ben Griffin,Ben Silverman,Carson Young,Michael Kim,Victor Perez
Beau Hossler,Greyson Sigg,Joe Highsmith,Michael Kim,Stephan Jaeger,Will Gordon
Ben Griffin,Jacob Bridgeman,Matt Wallace,Patrick Rodgers,Stephan Jaeger,Steven Fisk
Greyson Sigg,Michael Kim,Nick Hardy,Patrick Rodgers,Stephan Jaeger,Vince Whaley
Adam Svensson,Ben Griffin,Greyson Sigg,Harry Hall,Taylor Moore,Victor Perez
Ben Griffin,Chandler Phillips,Kris Ventura,Patrick Rodgers,Ryan Fox,Taylor Moore
Adam Svensson,Charley Hoffman,Henrik Norlander,Patrick Rodgers,Stephan Jaeger,Taylor Moore
Aaron Rai,Beau Hossler,Ben Griffin,Jacob Bridgeman,Joe Highsmith,Patrick Fishburn
Ben Griffin,Harry Hall,Henrik Norlander,Nicolai Hojgaard,Patrick Fishburn,Taylor Moore
Akshay Bhatia,C.T. Pan,Chandler Phillips,Michael Kim,Rico Hoey,Victor Perez
Andrew Putnam,Ben Griffin,Jesper Svensson,Nicolai Hojgaard,Patrick Fishburn,Sam Stevens
Andrew Putnam,Ben Griffin,Kevin Yu,Nicolai Hojgaard,Taylor Moore,Victor Perez
Beau Hossler,Ben Griffin,Chan Kim,Greyson Sigg,Matthew McCarty,Michael Kim
Adam Svensson,Beau Hossler,Chris Gotterup,Kevin Roy,Michael Kim,Stephan Jaeger
Akshay Bhatia,Chandler Phillips,Jake Knapp,Joe Highsmith,Kyoung-Hoon Lee,Michael Kim
Akshay Bhatia,Andrew Putnam,Chan Kim,Matt Wallace,Nicolai Hojgaard,Ryan Gerard
Aaron Rai,Andrew Putnam,Beau Hossler,Kevin Roy,Taylor Moore,Victor Perez
Aaron Rai,Charley Hoffman,Kyoung-Hoon Lee,Michael Kim,Patrick Rodgers,Sam Ryder
Andrew Putnam,Ben Griffin,Ben Silverman,Joe Highsmith,Michael Kim,Patrick Rodgers
Beau Hossler,Hayden Springer,Jesper Svensson,Michael Kim,Rasmus Hojgaard,Rico Hoey
Aaron Rai,Andrew Putnam,Ben Griffin,Carson Young,Jacob Bridgeman,Kevin Yu
Adam Svensson,Alex Smalley,Matteo Manassero,Michael Kim,Rasmus Hojgaard,Victor Perez
Beau Hossler,C.T. Pan,Kevin Roy,Nicolai Hojgaard,Rasmus Hojgaard,Thriston Lawrence
Ben Silverman,C.T. Pan,Harry Hall,Kevin Roy,Michael Kim,Nicolai Hojgaard
Akshay Bhatia,Harry Hall,Patton Kizzire,Takumi Kanaya,Taylor Moore,Victor Perez
Akshay Bhatia,C.T. Pan,Chan Kim,Joe Highsmith,Kevin Yu,Victor Perez
Aaron Rai,Beau Hossler,Joe Highsmith,Michael Kim,Michael Thorbjornsen,Victor Perez
Akshay Bhatia,Chandler Phillips,Kris Ventura,Mac Meissner,Patrick Rodgers,Trey Mullinax
Akshay Bhatia,Carson Young,Chan Kim,Michael Kim,Rico Hoey,Ryan Gerard
Akshay Bhatia,Ben Griffin,Ben Silverman,Carson Young,Kris Ventura,Mac Meissner
Aaron Rai,Carson Young,Erik Van Rooyen,Rasmus Hojgaard,Thorbjorn Olesen,Vince Whaley
Adam Svensson,Akshay Bhatia,C.T. Pan,Michael Kim,Michael Thorbjornsen,Nick Hardy
Aaron Rai,Akshay Bhatia,Antoine Rozner,Chan Kim,Chandler Phillips,Matt Wallace
Aaron Rai,Beau Hossler,C.T. Pan,Erik Van Rooyen,Jake Knapp,Vince Whaley
Akshay Bhatia,Chan Kim,Patrick Fishburn,Quade Cummins,Ryan Fox,Taylor Moore
Ben Griffin,Joe Highsmith,Kevin Yu,Nicolai Hojgaard,Sam Stevens,Takumi Kanaya
Andrew Putnam,Ben Griffin,Chan Kim,Nick Hardy,Rasmus Hojgaard,Taylor Moore
Charley Hoffman,Mac Meissner,Michael Kim,Patton Kizzire,Stephan Jaeger,Taylor Moore
Ben Griffin,Harry Hall,Mac Meissner,Michael Thorbjornsen,Nicolai Hojgaard,Ryan Fox
Ben Griffin,Chan Kim,Harry Hall,Joe Highsmith,Michael Thorbjornsen,Taylor Moore
Ben Griffin,Charley Hoffman,Isaiah Salinda,Kevin Yu,Matt Wallace,Rasmus Hojgaard
Ben Griffin,Mac Meissner,Nicolai Hojgaard,Patrick Fishburn,Rasmus Hojgaard,Rico Hoey
Kevin Yu,Matt Wallace,Michael Kim,Rico Hoey,Stephan Jaeger,Victor Perez
Andrew Putnam,Ben Griffin,Kevin Yu,Patrick Fishburn,Patrick Rodgers,Rico Hoey
Adam Svensson,Akshay Bhatia,Patrick Fishburn,Rico Hoey,Taylor Moore,Victor Perez
Beau Hossler,Ben Griffin,Carson Young,Erik Van Rooyen,Sam Stevens,Vincent Norrman
Akshay Bhatia,Ben Martin,Kevin Roy,Matt Wallace,Patrick Fishburn,Patrick Rodgers
Adam Svensson,David Lipsky,Kevin Roy,Patrick Rodgers,Rasmus Hojgaard,Taylor Moore
Joe Highsmith,Kevin Yu,Matteo Manassero,Michael Kim,Patrick Fishburn,Patrick Rodgers
Akshay Bhatia,Andrew Putnam,Carson Young,Chris Gotterup,Harry Hall,Joe Highsmith
Akshay Bhatia,Max McGreevy,Patrick Fishburn,Rasmus Hojgaard,Rico Hoey,Vince Whaley
Aaron Rai,Alex Smalley,C.T. Pan,Jacob Bridgeman,Patrick Rodgers,Paul Waring
Charley Hoffman,Kevin Roy,Michael Kim,Michael Thorbjornsen,Nicolai Hojgaard,Taylor Moore
