G1,G2,G3,G4,G5,G6
Aaron Rai,Ben Griffin,C.T. Pan,Hayden Springer,Michael Kim,Victor Perez
Akshay Bhatia,Ben Griffin,Henrik Norlander,Joe Highsmith,Michael Kim,Ryo Hisatsune
Akshay Bhatia,Ben Griffin,Hayden Springer,Joe Highsmith,Michael Kim,Ricky Castillo
Aaron Rai,Ben Griffin,Greyson Sigg,Joe Highsmith,Michael Kim,Victor Perez
Akshay Bhatia,Ben Griffin,Hayden Springer,Joe Highsmith,Michael Kim,Rico Hoey
Aaron Rai,Akshay Bhatia,Kevin Yu,Kris Ventura,Ricky Castillo,Steven Fisk
Akshay Bhatia,Ben Griffin,Henrik Norlander,Kevin Yu,Ryan Fox,Ryo Hisatsune
Aaron Rai,Joe Highsmith,Kevin Yu,Michael Thorbjornsen,Stephan Jaeger,Victor Perez
Aaron Rai,Andrew Putnam,Ben Griffin,Jacob Bridgeman,Michael Kim,Victor Perez
Ben Griffin,C.T. Pan,Hayden Springer,Michael Kim,Patrick Rodgers,Victor Perez
Aaron Rai,Ben Griffin,C.T. Pan,Joe Highsmith,Michael Kim,Takumi Kanaya
Aaron Rai,Adam Svensson,Ben Griffin,Jacob Bridgeman,Michael Kim,Victor Perez
Akshay Bhatia,Ben Griffin,Hayden Springer,Joe Highsmith,Niklas Norgaard Moller,Ryan Fox
Aaron Rai,Akshay Bhatia,Antoine Rozner,Hayden Springer,Jake Knapp,Joe Highsmith
Akshay Bhatia,Kurt Kitayama,Mason Andersen,Rasmus Hojgaard,Ryo Hisatsune,Santiago De la Fuente
Aaron Rai,Adam Svensson,Ben Griffin,Michael Kim,Michael Thorbjornsen,Victor Perez
Aaron Rai,Akshay Bhatia,Hayden Springer,Jacob Bridgeman,Michael Kim,Paul Waring
Aaron Rai,C.T. Pan,Hayden Springer,Kevin Yu,Michael Kim,Victor Perez
Aaron Rai,C.T. Pan,Hayden Springer,Michael Kim,Taylor Moore,Victor Perez
Aaron Rai,Ben Griffin,David Lipsky,Joe Highsmith,Kevin Yu,Michael Kim
Akshay Bhatia,Ben Griffin,C.T. Pan,Hayden Springer,Matt Wallace,Victor Perez
Aaron Rai,C.T. Pan,Hayden Springer,Joe Highsmith,Kevin Yu,Michael Kim
Aaron Rai,C.T. Pan,Hayden Springer,Joe Highsmith,Michael Kim,Taylor Moore
Akshay Bhatia,Antoine Rozner,Hayden Springer,Rasmus Hojgaard,Ryan Fox,Ryo Hisatsune
Aaron Rai,Ben Griffin,Joe Highsmith,Patrick Fishburn,Patrick Rodgers,Rico Hoey
Akshay Bhatia,Antoine Rozner,Ben Griffin,C.T. Pan,Hayden Springer,Ryan Fox
Aaron Rai,Akshay Bhatia,Antoine Rozner,Ben Griffin,Joe Highsmith,Paul Waring
Aaron Rai,Ben Griffin,C.T. Pan,Kevin Yu,Rico Hoey,Victor Perez
Aaron Rai,Antoine Rozner,Ben Griffin,Kris Ventura,Michael Kim,Michael Thorbjornsen
Aaron Rai,Greyson Sigg,Joe Highsmith,Kevin Yu,Michael Kim,Victor Perez
Aaron Rai,Adam Svensson,Akshay Bhatia,Joe Highsmith,Matt Wallace,Victor Perez
