G1,G2,G3,G4,G5,G6
Alex Smalley,Jesper Svensson,Kurt Kitayama,Luke List,Niklas Norgaard Moller,Thorbjorn Olesen
Kevin Yu,Luke List,Patrick Fishburn,Rasmus Hojgaard,Taylor Moore,Victor Perez
Ben Griffin,C.T. Pan,Frankie Capan,Kevin Yu,Mac Meissner,Taylor Moore
Adam Svensson,Ben Griffin,Charley Hoffman,Kurt Kitayama,Niklas Norgaard Moller,Rico Hoey
C.T. Pan,Joe Highsmith,Kevin Yu,Nicolai Hojgaard,Patrick Fishburn,Sam Stevens
Beau Hossler,Charley Hoffman,Michael Thorbjornsen,Nicolai Hojgaard,Rasmus Hojgaard,Rico Hoey
Alejandro Tosti,Joe Highsmith,Kevin Yu,Michael Kim,Patrick Fishburn,Sam Stevens
Harry Hall,Kevin Roy,Kevin Yu,Matt Wallace,Michael Kim,Rico Hoey
Andrew Putnam,Chan Kim,Joe Highsmith,Matt Wallace,Patrick Rodgers,Rasmus Hojgaard
Kevin Yu,Michael Kim,Niklas Norgaard Moller,Takumi Kanaya,Taylor Moore,Victor Perez
Matt Wallace,Michael Kim,Patrick Rodgers,Takumi Kanaya,Taylor Moore,Victor Perez
Alex Smalley,C.T. Pan,Chris Gotterup,Nicolai Hojgaard,Patrick Fishburn,Sam Stevens
Adam Svensson,Antoine Rozner,C.T. Pan,Kevin Yu,Patrick Fishburn,Rasmus Hojgaard
Aaron Rai,Chan Kim,Kurt Kitayama,Mac Meissner,Patrick Fishburn,Rico Hoey
Matt Wallace,Michael Kim,Patrick Fishburn,Patrick Rodgers,Steven Fisk,Taylor Moore
Alex Smalley,Andrew Putnam,Greyson Sigg,Patrick Rodgers,Sam Stevens,Tyler McCumber
Henrik Norlander,Kevin Yu,Matt Wallace,Michael Kim,Rasmus Hojgaard,Rico Hoey
Antoine Rozner,C.T. Pan,Kevin Yu,Nicolai Hojgaard,Niklas Norgaard Moller,Taylor Moore
Adam Svensson,C.T. Pan,Matt Wallace,Michael Kim,Sam Stevens,Victor Perez
Mac Meissner,Matt Wallace,Rico Hoey,Sam Ryder,Sam Stevens,Stephan Jaeger
Ben Griffin,Chris Gotterup,Matt Wallace,Ryan Fox,Sam Stevens,Thorbjorn Olesen
Antoine Rozner,Joe Highsmith,Kurt Kitayama,Mac Meissner,Rasmus Hojgaard,Victor Perez
C.T. Pan,Carson Young,Mac Meissner,Niklas Norgaard Moller,Rasmus Hojgaard,Sam Ryder
Kevin Yu,Mac Meissner,Rasmus Hojgaard,Takumi Kanaya,Taylor Moore,Vince Whaley
Beau Hossler,Joe Highsmith,Kurt Kitayama,Matti Schmid,Niklas Norgaard Moller,Ryan Fox
Andrew Putnam,Carson Young,Jake Knapp,Kevin Yu,Mac Meissner,Taylor Moore
Alex Smalley,Chris Gotterup,Jacob Bridgeman,Mac Meissner,Sam Stevens,Taylor Moore
