PG,SG,SF,PF,C,G,F,UTIL
AJ Green,Cade Cunningham,Donovan Mitchell,Franz Wagner,Kyle Kuzma,Ryan Rollins,Santi Aldama,Wendell Carter Jr.
AJ Green,Bam Adebayo,Donovan Mitchell,Franz Wagner,Jalen Duren,Kyle Kuzma,Ryan Rollins,Wendell Carter Jr.
Ausar Thompson,Donovan Mitchell,Franz Wagner,Immanuel Quickley,Jalen Duren,Kyle Kuzma,Ryan Rollins,Wendell Carter Jr.
AJ Green,Alexandre Sarr,Charles Bassey,Donovan Mitchell,Franz Wagner,Immanuel Quickley,Kyle Kuzma,PJ Washington
AJ Green,Alexandre Sarr,Cade Cunningham,Franz Wagner,Kyle Kuzma,RJ Barrett,Ryan Rollins,Wendell Carter Jr.
Charles Bassey,Donovan Mitchell,Jalen Brunson,Kyle Kuzma,PJ Washington,RJ Barrett,Ryan Rollins,Wendell Carter Jr.
AJ Green,Alexandre Sarr,Chris Paul,Donovan Mitchell,Franz Wagner,Kyle Kuzma,PJ Washington,Wendell Carter Jr.
AJ Green,Alexandre Sarr,Cade Cunningham,Franz Wagner,Kyle Kuzma,PJ Washington,Ryan Rollins,Wendell Carter Jr.
Donovan Mitchell,Karl-Anthony Towns,Kevin Porter Jr.,Max Christie,PJ Washington,RJ Barrett,Ryan Rollins,Wendell Carter Jr.
Bam Adebayo,Chris Paul,Donovan Mitchell,Franz Wagner,Kevin Porter Jr.,RJ Barrett,Ryan Rollins,Wendell Carter Jr.
AJ Green,Alexandre Sarr,Cade Cunningham,Evan Mobley,PJ Washington,RJ Barrett,Ryan Rollins,Wendell Carter Jr.
Charles Bassey,Donovan Mitchell,Franz Wagner,Gary Trent Jr.,Karl-Anthony Towns,Kevin Porter Jr.,PJ Washington,Ryan Rollins
AJ Green,Darius Garland,De'Aaron Fox,Franz Wagner,PJ Washington,RJ Barrett,Ryan Rollins,Wendell Carter Jr.
AJ Green,Donovan Mitchell,Franz Wagner,Jalen Duren,Kevin Porter Jr.,PJ Washington,RJ Barrett,Wendell Carter Jr.
AJ Green,Charles Bassey,Donovan Mitchell,Evan Mobley,Franz Wagner,Jalen Duren,PJ Washington,Ryan Rollins
Alexandre Sarr,Chris Paul,Donovan Mitchell,Karl-Anthony Towns,Max Christie,PJ Washington,Ryan Rollins,Santi Aldama
