PG,SG,SF,PF,C,G,F,UTIL
De'Aaron Fox,Donovan Mitchell,Kel'el Ware,Kyle Kuzma,Kyshawn George,PJ Washington,Ryan Rollins,Wendell Carter Jr.
AJ Green,Alexandre Sarr,Donovan Mitchell,Isaiah Stewart,Kyle Kuzma,Kyrie Irving,Paolo Banchero,Santi Aldama
AJ Green,Jalen Brunson,Jordan Poole,Kel'el Ware,Kyle Kuzma,Kyshawn George,Paolo Banchero,Ryan Rollins
Alexandre Sarr,Bam Adebayo,Darius Garland,Jalen Duren,Kevin Porter Jr.,Kyle Kuzma,PJ Washington,Ryan Rollins
AJ Green,Andrew Wiggins,Donovan Mitchell,Jordan Poole,Orlando Robinson,Paolo Banchero,Ryan Rollins,Zion Williamson
Cole Anthony,De'Aaron Fox,Jalen Duren,Kel'el Ware,Khris Middleton,Kyle Kuzma,PJ Washington,Ryan Rollins
Ausar Thompson,Donovan Mitchell,Jalen Brunson,Kevin Porter Jr.,Kyle Kuzma,Miles McBride,Orlando Robinson,Paolo Banchero
Ausar Thompson,De'Aaron Fox,Evan Mobley,Jordan Poole,Kyshawn George,Orlando Robinson,Paolo Banchero,Ryan Rollins
Ausar Thompson,De'Aaron Fox,Donovan Mitchell,Jordan Poole,Kyshawn George,Orlando Robinson,Paolo Banchero,Ryan Rollins
Alexandre Sarr,De'Aaron Fox,Immanuel Quickley,Kelly Olynyk,Khris Middleton,Paolo Banchero,Ryan Rollins,Zion Williamson
AJ Green,Alexandre Sarr,Jalen Brunson,Jordan Poole,Klay Thompson,Kyle Kuzma,Orlando Robinson,Paolo Banchero
De'Aaron Fox,Donovan Mitchell,Kelly Olynyk,Kevin Porter Jr.,Kyle Kuzma,Ryan Rollins,Tobias Harris,Zion Williamson
De'Aaron Fox,Jalen Duren,Jordan Poole,Kyle Kuzma,Kyshawn George,Orlando Robinson,Paolo Banchero,Ryan Rollins
Bam Adebayo,Jordan Poole,Karl-Anthony Towns,Kyle Kuzma,Kyshawn George,Max Christie,Orlando Robinson,Ryan Rollins
Alexandre Sarr,Franz Wagner,Jalen Duren,Kevin Porter Jr.,Miles McBride,Paolo Banchero,Ryan Rollins,Zion Williamson
