G1,G2,G3,G4,G5,G6
J.J. Spaun,Joe Highsmith,Kurt Kitayama,Max Greyserman,Russell Henley,Seamus Power
Alex Smalley,Andrew Novak,Billy Horschel,Davis Thompson,Luke Clanton,Sepp Straka
Ben Griffin,Brian Harman,Jhonattan Vegas,Jordan Spieth,Luke Clanton,Sungjae Im
Davis Thompson,Jake Knapp,Kurt Kitayama,Nicolai Hojgaard,Russell Henley,Seamus Power
Denny McCarthy,Kurt Kitayama,Patrick Rodgers,Ryan Gerard,Seamus Power,Sepp Straka
Alex Smalley,Billy Horschel,Davis Thompson,Denny McCarthy,J.J. Spaun,Patrick Rodgers
Bud Cauley,Denny McCarthy,Kurt Kitayama,Patrick Rodgers,Ryan Gerard,Taylor Pendrith
Cameron Young,Denny McCarthy,Jordan Spieth,Nicolai Hojgaard,Patrick Rodgers,Taylor Moore
Christiaan Bezuidenhout,Denny McCarthy,Mac Meissner,Min Woo Lee,Sepp Straka,Taylor Moore
Denny McCarthy,Doug Ghim,Joel Dahmen,Keith Mitchell,Lucas Glover,Sepp Straka
Doug Ghim,Joel Dahmen,Mac Meissner,Sepp Straka,Sungjae Im,Taylor Pendrith
Doug Ghim,Greyson Sigg,Jordan Spieth,Min Woo Lee,Russell Henley,Tom Hoge
Adam Schenk,Cameron Young,Doug Ghim,Patrick Fishburn,Shane Lowry,Sungjae Im
Andrew Novak,Christiaan Bezuidenhout,J.J. Spaun,Keith Mitchell,Patrick Rodgers,Sepp Straka
Andrew Novak,Davis Thompson,Nicolai Hojgaard,Patrick Rodgers,Rickie Fowler,Sungjae Im
Bud Cauley,Davis Thompson,Patrick Rodgers,Rickie Fowler,Russell Henley,Ryan Gerard
Jordan Spieth,Lucas Glover,Nicolai Hojgaard,Patrick Rodgers,Russell Henley,Ryan Gerard
Austin Eckroat,Billy Horschel,Cameron Young,Min Woo Lee,Patrick Rodgers,Taylor Moore
Bud Cauley,Lucas Glover,Patrick Rodgers,Ryan Gerard,Sepp Straka,Sungjae Im
Austin Eckroat,Ben Griffin,Bud Cauley,Patrick Rodgers,Ryan Gerard,Shane Lowry
Davis Thompson,Denny McCarthy,Joe Highsmith,Lucas Glover,Rickie Fowler,Sepp Straka
Alex Smalley,Ben Griffin,Billy Horschel,Cameron Young,Denny McCarthy,Taylor Moore
Andrew Novak,Christiaan Bezuidenhout,Denny McCarthy,Matt Wallace,Rickie Fowler,Russell Henley
Adam Svensson,Denny McCarthy,Jesper Svensson,Matt Wallace,Min Woo Lee,Russell Henley
Alex Smalley,Beau Hossler,Mackenzie Hughes,Nicolai Hojgaard,Russell Henley,Sepp Straka
Beau Hossler,Billy Horschel,Cameron Young,Davis Thompson,Nicolai Hojgaard,Taylor Pendrith
Alex Smalley,Beau Hossler,Christiaan Bezuidenhout,Davis Thompson,J.J. Spaun,Shane Lowry
Beau Hossler,C.T. Pan,Nicolai Hojgaard,Shane Lowry,Sungjae Im,Taylor Moore
Beau Hossler,Bud Cauley,Jhonattan Vegas,Jordan Spieth,Sepp Straka,Sungjae Im
Christiaan Bezuidenhout,Eric Cole,Lucas Glover,Shane Lowry,Sungjae Im,Tom Hoge
Davis Thompson,Doug Ghim,Joel Dahmen,Kurt Kitayama,Lucas Glover,Russell Henley
Ben Griffin,Bud Cauley,Cameron Young,Rickie Fowler,Russell Henley,Tom Hoge
Andrew Novak,Austin Eckroat,C.T. Pan,Doug Ghim,Sungjae Im,Taylor Pendrith
Alex Smalley,Billy Horschel,Patrick Fishburn,Sepp Straka,Shane Lowry,Taylor Moore
Cameron Young,Chan Kim,Nicolai Hojgaard,Patrick Fishburn,Shane Lowry,Taylor Pendrith
Bud Cauley,Davis Thompson,Jordan Spieth,Lucas Glover,Nicolai Hojgaard,Sungjae Im
Andrew Novak,Bud Cauley,Davis Thompson,Rickie Fowler,Shane Lowry,Taylor Moore
Cameron Young,Davis Thompson,Eric Cole,Kris Ventura,Kurt Kitayama,Sungjae Im
Billy Horschel,Harry Hall,Jacob Bridgeman,Sepp Straka,Shane Lowry,Taylor Moore
Billy Horschel,Brian Harman,Cameron Young,J.J. Spaun,Jacob Bridgeman,Russell Henley
Bud Cauley,Chris Kirk,Nicolai Hojgaard,Russell Henley,Taylor Moore,Taylor Pendrith
Jhonattan Vegas,Jordan Spieth,Kurt Kitayama,Nicolai Hojgaard,Russell Henley,Ryan Gerard
Austin Eckroat,Billy Horschel,C.T. Pan,Jhonattan Vegas,Jordan Spieth,Shane Lowry
Alex Smalley,Billy Horschel,Rickie Fowler,Ryan Gerard,Sungjae Im,Taylor Pendrith
Adam Svensson,Ben Griffin,Cameron Young,Davis Thompson,Jordan Spieth,Kurt Kitayama
Bud Cauley,Eric Cole,Jhonattan Vegas,Matt Wallace,Russell Henley,Shane Lowry
Andrew Novak,Billy Horschel,J.J. Spaun,Jordan Spieth,Lucas Glover,Sungjae Im
Billy Horschel,Greyson Sigg,Kurt Kitayama,Niklas Norgaard Moller,Sungjae Im,Taylor Pendrith
Cameron Young,Christiaan Bezuidenhout,Harry Hall,Jhonattan Vegas,Keith Mitchell,Taylor Pendrith
Andrew Novak,Byeong Hun An,Jhonattan Vegas,Jordan Spieth,Keith Mitchell,Rickie Fowler
Alex Smalley,Billy Horschel,J.J. Spaun,Kurt Kitayama,Rickie Fowler,Shane Lowry
Bud Cauley,Chris Kirk,Keith Mitchell,Kurt Kitayama,Ryan Gerard,Shane Lowry
Gary Woodland,Jhonattan Vegas,Keith Mitchell,Rickie Fowler,Russell Henley,Taylor Moore
Alex Smalley,Davis Thompson,Jhonattan Vegas,Nicolai Hojgaard,Rickie Fowler,Russell Henley
Alex Smalley,Jesper Svensson,Ryan Gerard,Shane Lowry,Sungjae Im,Taylor Moore
Alex Smalley,Andrew Novak,Cameron Young,J.J. Spaun,Sungjae Im,Taylor Moore
Chris Kirk,Greyson Sigg,Joel Dahmen,Kurt Kitayama,Russell Henley,Sepp Straka
Alex Smalley,Billy Horschel,Davis Thompson,Kurt Kitayama,Lucas Glover,Min Woo Lee
Andrew Novak,Harry Hall,Keith Mitchell,Nicolai Hojgaard,Niklas Norgaard Moller,Russell Henley
Andrew Novak,Ben Griffin,Gary Woodland,J.J. Spaun,Nicolai Hojgaard,Russell Henley
Austin Eckroat,Ben Griffin,Cameron Young,J.J. Spaun,Kevin Roy,Taylor Pendrith
Jordan Spieth,Lucas Glover,Min Woo Lee,Rickie Fowler,Ryan Gerard,Taylor Pendrith
Bud Cauley,Chris Kirk,Min Woo Lee,Ryan Gerard,Sepp Straka,Taylor Pendrith
C.T. Pan,Jhonattan Vegas,Jordan Spieth,Kurt Kitayama,Rickie Fowler,Russell Henley
Adam Svensson,Bud Cauley,Kurt Kitayama,Matt Wallace,Russell Henley,Sungjae Im
Ben Griffin,Cameron Young,Davis Thompson,Joe Highsmith,Min Woo Lee,Taylor Moore
Brian Harman,Jacob Bridgeman,Joel Dahmen,Jordan Spieth,Min Woo Lee,Shane Lowry
Davis Thompson,Gary Woodland,Jhonattan Vegas,Jordan Spieth,Rickie Fowler,Sungjae Im
Adam Svensson,C.T. Pan,Matt Wallace,Min Woo Lee,Sepp Straka,Shane Lowry
Alex Smalley,Ben Griffin,Billy Horschel,Davis Thompson,Ryan Gerard,Taylor Pendrith
Andrew Novak,Brian Harman,Matt Wallace,Nicolai Hojgaard,Shane Lowry,Taylor Pendrith
Alex Smalley,Ben Griffin,Brian Harman,Davis Thompson,Nicolai Hojgaard,Sepp Straka
Cameron Young,Christiaan Bezuidenhout,Kevin Roy,Matt Wallace,Min Woo Lee,Shane Lowry
Andrew Novak,Jacob Bridgeman,Jhonattan Vegas,Nicolai Hojgaard,Russell Henley,Sepp Straka
Brian Harman,Jacob Bridgeman,Rickie Fowler,Ryan Gerard,Shane Lowry,Sungjae Im
Jhonattan Vegas,Jordan Spieth,Nicolai Hojgaard,Rickie Fowler,Sepp Straka,Taylor Pendrith
Adam Svensson,Gary Woodland,Kurt Kitayama,Mackenzie Hughes,Russell Henley,Sepp Straka
Adam Svensson,Bud Cauley,Cameron Young,Jacob Bridgeman,Shane Lowry,Taylor Pendrith
Adam Svensson,Ben Griffin,Matt Wallace,Seamus Power,Shane Lowry,Sungjae Im
Ben Griffin,C.T. Pan,Cameron Young,Christiaan Bezuidenhout,Kurt Kitayama,Taylor Pendrith
Bud Cauley,C.T. Pan,Cameron Young,Sepp Straka,Taylor Moore,Taylor Pendrith
Alex Smalley,Byeong Hun An,Isaiah Salinda,Kris Ventura,Sepp Straka,Taylor Pendrith
