G1,G2,G3,G4,G5,G6
Alex Smalley,J.J. Spaun,Luke Clanton,Max Greyserman,Michael Kim,Min Woo Lee
Daniel Berger,Keith Mitchell,Lucas Glover,Luke Clanton,Patrick Rodgers,Thorbjorn Olesen
Bud Cauley,Daniel Berger,Luke Clanton,Min Woo Lee,Patrick Rodgers,Taylor Moore
Adam Schenk,Harry Hall,Kurt Kitayama,Luke Clanton,Michael Kim,Russell Henley
Austin Eckroat,Eric Cole,J.J. Spaun,Luke Clanton,Michael Kim,Shane Lowry
Ben Griffin,Christiaan Bezuidenhout,Luke Clanton,Matt Kuchar,Michael Kim,Russell Henley
Cameron Young,Gary Woodland,Jhonattan Vegas,Luke Clanton,Max Greyserman,Sepp Straka
Ben Griffin,Brian Harman,Daniel Berger,Gary Woodland,Max Greyserman,Nicolai Hojgaard
Andrew Novak,Ben Griffin,Billy Horschel,Chris Kirk,Daniel Berger,Luke Clanton
Alex Smalley,Denny McCarthy,Doug Ghim,J.J. Spaun,Keith Mitchell,Michael Kim
Brian Harman,Christiaan Bezuidenhout,Jordan Spieth,Michael Kim,Patrick Rodgers,Taylor Pendrith
Alex Smalley,Billy Horschel,Daniel Berger,Harry Hall,Lucas Glover,Patrick Rodgers
Davis Thompson,Jake Knapp,Lucas Glover,Michael Thorbjornsen,Patrick Rodgers,Russell Henley
Chris Kirk,Kurt Kitayama,Lucas Glover,Max Greyserman,Min Woo Lee,Patrick Rodgers
Daniel Berger,Greyson Sigg,J.J. Spaun,Jacob Bridgeman,Patrick Rodgers,Taylor Pendrith
Ben Griffin,Bud Cauley,Denny McCarthy,Jhonattan Vegas,Lucas Glover,Max Greyserman
Denny McCarthy,J.J. Spaun,Jhonattan Vegas,Mackenzie Hughes,Max Greyserman,Taylor Pendrith
Andrew Novak,Ben Griffin,Christiaan Bezuidenhout,Denny McCarthy,Luke Clanton,Taylor Moore
Denny McCarthy,Gary Woodland,Kurt Kitayama,Luke Clanton,Seamus Power,Sungjae Im
Davis Thompson,Denny McCarthy,J.J. Spaun,Luke Clanton,Min Woo Lee,Trey Mullinax
Beau Hossler,Eric Cole,J.J. Spaun,Michael Kim,Min Woo Lee,Sungjae Im
Beau Hossler,Billy Horschel,Christiaan Bezuidenhout,J.J. Spaun,Max Greyserman,Shane Lowry
Austin Eckroat,Beau Hossler,Christiaan Bezuidenhout,Kurt Kitayama,Luke Clanton,Shane Lowry
Beau Hossler,Christiaan Bezuidenhout,Luke Clanton,Sepp Straka,Taylor Moore,Taylor Pendrith
Adam Schenk,Ben Griffin,Daniel Berger,Doug Ghim,Gary Woodland,Taylor Pendrith
Chris Kirk,Daniel Berger,J.J. Spaun,Patrick Fishburn,Rickie Fowler,Shane Lowry
Billy Horschel,Davis Thompson,Kurt Kitayama,Luke Clanton,Patrick Fishburn,Sungjae Im
Austin Eckroat,Jhonattan Vegas,Lucas Glover,Sam Ryder,Sepp Straka,Taylor Pendrith
Antoine Rozner,Brian Harman,J.J. Spaun,Rico Hoey,Russell Henley,Shane Lowry
J.J. Spaun,Jordan Spieth,Kevin Roy,Lucas Glover,Michael Kim,Sungjae Im
Alex Smalley,Andrew Novak,Ben Griffin,Jhonattan Vegas,Michael Kim,Taylor Pendrith
Byeong Hun An,Gary Woodland,Harry Hall,Lucas Glover,Michael Kim,Sungjae Im
Byeong Hun An,J.J. Spaun,Lucas Glover,Michael Kim,Min Woo Lee,Ryan Gerard
Chris Kirk,J.J. Spaun,Lucas Glover,Michael Kim,Seamus Power,Shane Lowry
Adam Schenk,Ben Griffin,Christiaan Bezuidenhout,Lucas Glover,Michael Kim,Sepp Straka
Ben Griffin,Brian Harman,Bud Cauley,Mark Hubbard,Min Woo Lee,Shane Lowry
Ben Griffin,Chris Kirk,Gary Woodland,Michael Kim,Shane Lowry,Thorbjorn Olesen
Davis Thompson,Greyson Sigg,Michael Kim,Rickie Fowler,Russell Henley,Ryan Gerard
Ben Griffin,Brian Harman,Bud Cauley,Byeong Hun An,J.J. Spaun,Michael Kim
Andrew Novak,Daniel Berger,Greyson Sigg,Harry Hall,Keith Mitchell,Lucas Glover
Ben Griffin,Billy Horschel,Daniel Berger,J.J. Spaun,Jhonattan Vegas,Kurt Kitayama
Billy Horschel,Luke Clanton,Matt Kuchar,Min Woo Lee,Nicolai Hojgaard,Russell Henley
Daniel Berger,Davis Thompson,Greyson Sigg,Jhonattan Vegas,Lucas Glover,Nicolai Hojgaard
Alex Smalley,Billy Horschel,Chan Kim,Luke Clanton,Sungjae Im,Taylor Pendrith
Christiaan Bezuidenhout,Daniel Berger,Keith Mitchell,Lucas Glover,Nicolai Hojgaard,Taylor Moore
J.J. Spaun,Jhonattan Vegas,Jordan Spieth,Luke Clanton,Niklas Norgaard Moller,Russell Henley
Billy Horschel,Daniel Berger,Harry Hall,Jhonattan Vegas,Nicolai Hojgaard,Sungjae Im
Antoine Rozner,Ben Griffin,Daniel Berger,Gary Woodland,Rickie Fowler,Sepp Straka
Daniel Berger,Eric Cole,J.J. Spaun,Lucas Glover,Min Woo Lee,Taylor Moore
Adam Schenk,Byeong Hun An,Luke Clanton,Min Woo Lee,Sepp Straka,Thorbjorn Olesen
J.J. Spaun,Max Greyserman,Nicolai Hojgaard,Russell Henley,Seamus Power,Thorbjorn Olesen
Brian Harman,Davis Thompson,Jake Knapp,Rickie Fowler,Ryan Gerard,Shane Lowry
Bud Cauley,Jhonattan Vegas,Keith Mitchell,Luke Clanton,Seamus Power,Shane Lowry
Alex Smalley,Daniel Berger,Gary Woodland,Greyson Sigg,Rickie Fowler,Sungjae Im
Alex Smalley,Ben Griffin,Byeong Hun An,C.T. Pan,Daniel Berger,Harry Hall
Antoine Rozner,Billy Horschel,Davis Thompson,Luke Clanton,Seamus Power,Shane Lowry
Jhonattan Vegas,Joe Highsmith,Luke Clanton,Rickie Fowler,Russell Henley,Taylor Pendrith
Austin Eckroat,Byeong Hun An,Harry Hall,J.J. Spaun,Luke Clanton,Taylor Pendrith
Brian Campbell,Brian Harman,J.J. Spaun,Max Greyserman,Russell Henley,Taylor Moore
Adam Schenk,Brian Harman,Daniel Berger,Greyson Sigg,Rickie Fowler,Shane Lowry
Brian Harman,Daniel Berger,Matt Kuchar,Russell Henley,Ryan Gerard,Seamus Power
Beau Hossler,Ben Griffin,Brian Harman,Denny McCarthy,Kevin Roy,Patrick Rodgers
Adam Schenk,Andrew Novak,Denny McCarthy,Matt Kuchar,Patrick Rodgers,Shane Lowry
Ben Griffin,Davis Thompson,Denny McCarthy,Nicolas Echavarria,Patrick Rodgers,Thorbjorn Olesen
Byeong Hun An,Denny McCarthy,Harry Hall,J.J. Spaun,Patrick Rodgers,Seamus Power
Cameron Young,Lucas Glover,Mac Meissner,Patrick Rodgers,Russell Henley,Taylor Moore
Beau Hossler,Ben Griffin,Byeong Hun An,Jacob Bridgeman,Patrick Rodgers,Sepp Straka
Brian Harman,Niklas Norgaard Moller,Patrick Fishburn,Patrick Rodgers,Sepp Straka,Shane Lowry
Andrew Novak,J.J. Spaun,Kurt Kitayama,Patrick Rodgers,Rickie Fowler,Taylor Pendrith
Ben Griffin,Bud Cauley,Davis Thompson,Jacob Bridgeman,Patrick Rodgers,Sungjae Im
Ben Griffin,Davis Thompson,Eric Cole,Min Woo Lee,Patrick Rodgers,Taylor Moore
Brian Harman,Gary Woodland,Matthew McCarty,Patrick Rodgers,Russell Henley,Sepp Straka
Billy Horschel,Christiaan Bezuidenhout,Denny McCarthy,Jhonattan Vegas,Russell Henley,Ryan Fox
Denny McCarthy,Lucas Glover,Matt Wallace,Min Woo Lee,Seamus Power,Taylor Pendrith
Denny McCarthy,Jhonattan Vegas,Joe Highsmith,Lucas Glover,Niklas Norgaard Moller,Russell Henley
Bud Cauley,Denny McCarthy,J.J. Spaun,Keith Mitchell,Kevin Roy,Lucas Glover
Austin Eckroat,Denny McCarthy,Jacob Bridgeman,Jhonattan Vegas,Seamus Power,Taylor Pendrith
Ben Griffin,Chris Gotterup,Denny McCarthy,Gary Woodland,Keith Mitchell,Kurt Kitayama
Ben Griffin,Denny McCarthy,Gary Woodland,Max McGreevy,Russell Henley,Seamus Power
Bud Cauley,C.T. Pan,Denny McCarthy,Nicolai Hojgaard,Rickie Fowler,Russell Henley
Byeong Hun An,Cameron Young,Denny McCarthy,Lucas Glover,Seamus Power,Taylor Moore
Chris Kirk,Denny McCarthy,Gary Woodland,Jhonattan Vegas,Kurt Kitayama,Min Woo Lee
Ben Griffin,Denny McCarthy,Jacob Bridgeman,Jhonattan Vegas,Kevin Roy,Sungjae Im
Ben Griffin,Byeong Hun An,Davis Thompson,Denny McCarthy,Eric Cole,Matt Kuchar
Denny McCarthy,Greyson Sigg,J.J. Spaun,Jhonattan Vegas,Matt Wallace,Shane Lowry
Andrew Novak,Denny McCarthy,Gary Woodland,Keith Mitchell,Ryan Gerard,Taylor Moore
Brian Harman,Denny McCarthy,Jackson Suber,Jhonattan Vegas,Russell Henley,Taylor Moore
Andrew Novak,Beau Hossler,Davis Thompson,Min Woo Lee,Pierceson Coody,Sepp Straka
Beau Hossler,Eric Cole,Jhonattan Vegas,Mackenzie Hughes,Russell Henley,Sepp Straka
Austin Eckroat,Beau Hossler,Ben Griffin,Jhonattan Vegas,Keith Mitchell,Sepp Straka
Beau Hossler,Davis Thompson,Jordan Spieth,Mackenzie Hughes,Ryan Gerard,Shane Lowry
Beau Hossler,Ben Griffin,Billy Horschel,Chris Kirk,Kurt Kitayama,Taylor Pendrith
Beau Hossler,Bud Cauley,Chris Kirk,Kurt Kitayama,Lucas Glover,Russell Henley
