G1,G2,G3,G4,G5,G6
Andrew Putnam,Brian Harman,Jacob Bridgeman,Patrick Rodgers,Russell Henley,Taylor Pendrith
Andrew Novak,Christiaan Bezuidenhout,Denny McCarthy,Mackenzie Hughes,Russell Henley,Seamus Power
Austin Eckroat,Ben Griffin,Denny McCarthy,Jacob Bridgeman,Rickie Fowler,Taylor Pendrith
Andrew Novak,Christiaan Bezuidenhout,Denny McCarthy,Harry Hall,Jacob Bridgeman,Russell Henley
Billy Horschel,Christiaan Bezuidenhout,Denny McCarthy,Jacob Bridgeman,Russell Henley,Ryan Fox
Andrew Putnam,Brian Harman,Denny McCarthy,J.J. Spaun,Rickie Fowler,Russell Henley
Austin Eckroat,Brian Harman,Davis Thompson,Denny McCarthy,Matthew McCarty,Taylor Pendrith
Brian Harman,Denny McCarthy,J.J. Spaun,Mackenzie Hughes,Nicolas Echavarria,Russell Henley
Andrew Putnam,Ben Griffin,Denny McCarthy,Erik Van Rooyen,Gary Woodland,Russell Henley
Ben Silverman,Davis Thompson,Denny McCarthy,Matt Wallace,Russell Henley,Taylor Moore
Austin Eckroat,Brian Harman,Denny McCarthy,Kurt Kitayama,Mackenzie Hughes,Sepp Straka
Billy Horschel,Christiaan Bezuidenhout,Denny McCarthy,Mackenzie Hughes,Shane Lowry,Taylor Moore
Ben Griffin,Denny McCarthy,Jacob Bridgeman,Mackenzie Hughes,Russell Henley,Seamus Power
Ben Griffin,Brian Harman,Justin Lower,Shane Lowry,Taylor Pendrith,Victor Perez
Beau Hossler,Billy Horschel,Eric Cole,Nicolas Echavarria,Russell Henley,Taylor Pendrith
Brian Harman,Davis Thompson,Ryan Gerard,Sungjae Im,Taylor Pendrith,Victor Perez
Beau Hossler,Brian Harman,Byeong Hun An,Jacob Bridgeman,Sepp Straka,Taylor Pendrith
J.J. Spaun,Jacob Bridgeman,Kurt Kitayama,Shane Lowry,Taylor Pendrith,Victor Perez
Andrew Putnam,Beau Hossler,Brian Harman,Lucas Glover,Russell Henley,Taylor Pendrith
Alex Smalley,Andrew Novak,Brian Harman,Sungjae Im,Taylor Pendrith,Tom Hoge
Doug Ghim,Lucas Glover,Russell Henley,Ryan Fox,Taylor Moore,Taylor Pendrith
Austin Eckroat,Christiaan Bezuidenhout,Davis Thompson,Doug Ghim,Russell Henley,Taylor Moore
Austin Eckroat,Byeong Hun An,Cameron Young,Christiaan Bezuidenhout,Taylor Pendrith,Tom Hoge
Andrew Novak,Ben Griffin,Billy Horschel,Davis Thompson,Doug Ghim,Taylor Pendrith
Billy Horschel,Brian Harman,Doug Ghim,J.J. Spaun,Sungjae Im,Taylor Pendrith
Ben Griffin,Doug Ghim,Lucas Glover,Mackenzie Hughes,Sungjae Im,Taylor Pendrith
Austin Eckroat,Eric Cole,Patrick Fishburn,Russell Henley,Taylor Moore,Taylor Pendrith
Kurt Kitayama,Matt Kuchar,Matt Wallace,Patrick Fishburn,Russell Henley,Shane Lowry
Andrew Novak,J.J. Spaun,Mackenzie Hughes,Patrick Fishburn,Shane Lowry,Sungjae Im
Andrew Putnam,Jacob Bridgeman,Min Woo Lee,Patrick Fishburn,Russell Henley,Taylor Pendrith
Brian Harman,Davis Thompson,Greyson Sigg,Justin Lower,Sungjae Im,Taylor Pendrith
Billy Horschel,J.J. Spaun,Matt Wallace,Nicolas Echavarria,Russell Henley,Taylor Pendrith
Brian Harman,Davis Thompson,Mackenzie Hughes,Nicolas Echavarria,Sepp Straka,Taylor Pendrith
Brian Harman,Jordan Spieth,Nicolas Echavarria,Ryan Fox,Sungjae Im,Taylor Pendrith
Austin Eckroat,Harry Hall,Mackenzie Hughes,Russell Henley,Ryan Fox,Taylor Pendrith
Ben Griffin,Billy Horschel,Brian Harman,Davis Thompson,Eric Cole,Sungjae Im
Andrew Novak,Ben Griffin,Brian Harman,Davis Thompson,Mackenzie Hughes,Taylor Pendrith
Billy Horschel,Brian Harman,Lucas Glover,Matthieu Pavon,Russell Henley,Taylor Pendrith
Ben Griffin,Ben Silverman,Christiaan Bezuidenhout,Joe Highsmith,Shane Lowry,Sungjae Im
